S.Score	G2M.Score	Phase
C588	0.254360812600829	0.0765398334538028	S
C589	-0.125952992132297	-0.245420136045218	G1
C590	-0.144654150800267	-0.226338027475594	G1
C591	-0.204436894844375	-0.254768552940752	G1
C592	-0.103183734705932	0.392683071766448	G2M
C593	0.0442297163114922	-0.196802981110914	S
C594	-0.157649267894274	-0.245067643324368	G1
C595	0.18441585855796	-0.0945153723144169	S
C596	-0.149134785312385	-0.226488763098839	G1
C597	-0.0654906804736128	0.274522038517593	G2M
C598	-0.179505458061258	-0.262790075571519	G1
C599	0.299303906132056	0.030336653690425	S
C600	-0.0288504356495217	0.0219939120242814	G2M
C601	-0.18980811047866	0.385299153140248	G2M
C602	-0.204471965890975	-0.148948485530419	G1
C603	-0.155943709065038	-0.277060198296687	G1
C604	0.0534904891991718	0.380518024593351	G2M
C605	-0.0350434837326535	0.35373521327891	G2M
C606	-0.170590098299706	-0.34064090937294	G1
C607	-0.0902397662330873	0.254863016505521	G2M
C608	-0.15603948942315	-0.252999691108585	G1
C609	-0.195866286944052	-0.267633121316705	G1
C610	-0.153366583775084	-0.234508384218951	G1
C611	0.276060369228402	-0.0261641702236696	S
C612	-0.195784418871839	-0.167181225772243	G1
C613	-0.18515954662048	-0.276276895750964	G1
C614	-0.172053408647942	-0.293141901150572	G1
C615	0.237509027985495	-0.0188500771324691	S
C616	-0.0515936842507093	0.239536008312156	G2M
C617	-0.103097084017645	-0.157738274372792	G1
C618	-0.218797814663635	-0.232837015002816	G1
C619	0.156713733468218	-0.0118012502875721	S
C620	-0.2203659437515	-0.261061181459712	G1
C621	-0.155718413891542	-0.289101177132513	G1
C622	-0.175988882740701	-0.313093218692184	G1
C623	-0.16453713575225	0.269009383666032	G2M
C624	0.129880699330294	-0.0243360722394415	S
C625	-0.0474873545141898	0.288747523710533	G2M
C626	0.0721327753657056	-0.107300027143988	S
C627	0.0860044345351134	-0.0327714299523365	S
C628	-0.163508709543351	-0.254531145525275	G1
C629	-0.197028807487595	-0.23947132232441	G1
C630	-0.0804207675641039	0.320323446884293	G2M
C631	-0.0119756569012828	-0.185700724798981	G1
C632	-0.115013504937201	0.32101133532636	G2M
C633	-0.0272586159472786	-0.217531059952326	G1
C634	0.146176836418741	-0.142824824459066	S
C635	-0.178930660822712	-0.274887924004162	G1
C636	-0.107671030827384	0.666710540411039	G2M
C637	-0.156756123372029	-0.163829440611343	G1
C638	0.00408414879786978	0.0425790901249644	G2M
C639	0.231804233221494	-0.105773215781754	S
C640	-0.195401440009569	-0.217278175203196	G1
C641	0.22373538011622	-0.0584400056186857	S
C642	-0.168254919509758	-0.199994056936815	G1
C643	0.210794405019297	-0.0790243922733813	S
C644	-0.203416257456887	-0.259799794226519	G1
C645	-0.144983135572407	-0.236490380289352	G1
C646	-0.0376855642659541	0.0216367023762906	G2M
C647	-0.125260027930602	0.0858461914519347	G2M
C648	0.214109064822745	0.0652866760536761	S
C649	-0.177623743236962	-0.249002539051037	G1
C650	0.120348836393129	0.0575211181984449	S
C651	-0.142465329600169	-0.116128328718585	G1
C652	-0.180816967479642	-0.256489151965507	G1
C653	0.231695049589427	-0.127382871903727	S
C654	0.203654542771273	-0.136983381515944	S
C655	-0.0555837010979611	-0.228779055946645	G1
C656	0.125836549111926	0.276480080233198	G2M
C657	-0.115387411366261	-0.216155519178039	G1
C658	-0.0935732839015689	0.223872426087254	G2M
C659	0.129777608300785	-0.0470260102657433	S
C660	-0.170012647706509	-0.240562982369648	G1
C661	-0.169403418755557	-0.0905215804633763	G1
C662	0.177429130709259	-0.102280690433244	S
C663	-0.218664694095003	-0.245151583016674	G1
C664	-0.243246518559638	-0.243458963075787	G1
C665	-0.225672893537461	-0.2683805328563	G1
C666	0.00747197309433684	0.539997157254094	G2M
C667	-0.105735133929594	0.373594312956652	G2M
C668	-0.0177640759932584	0.312789638445889	G2M
C669	-0.197292302278906	-0.206515414994095	G1
C670	-0.138973594093542	-0.233082677505159	G1
C671	0.18521769927565	0.176931089864193	S
C672	-0.149740063036305	-0.296569074147396	G1
C673	-0.0537342559672136	0.00612896015372816	G2M
C674	0.159824075816463	0.28245540435951	G2M
C675	-0.221126785935911	-0.329724502989301	G1
C676	-0.204021172519053	-0.324185780370553	G1
C677	-0.000776522322490758	-0.0793472185017333	G1
C678	0.116878676135529	0.303701984528058	G2M
C679	-0.182326927466286	-0.261934977885733	G1
C680	0.0708517784083052	0.280739409107451	G2M
C681	-0.198712752545414	-0.257451788494395	G1
C682	0.000306186803535224	-0.0335371077133005	S
C683	0.073363330790653	0.0409683947604036	S
C684	-0.18144008944586	-0.311366072099363	G1
C685	-0.214720724593344	-0.259976354951757	G1
C686	0.0523143500379217	0.295737828742706	G2M
C687	-0.167940054601086	0.50111022300324	G2M
C688	0.177148755675404	-0.108386472498242	S
C689	-0.134154368817648	-0.268222772908888	G1
C690	-0.0715577120993794	0.377086996521732	G2M
C691	-0.160129791574786	-0.254217462832317	G1
C692	-0.236764621523944	-0.213704265085448	G1
C693	0.000596082473777571	0.337721036100002	G2M
C694	-0.173566726577464	-0.264506024601045	G1
C695	-0.0291577338233622	0.448095031310501	G2M
C696	0.38747736239056	0.214735713400223	S
C697	-0.199943217536775	-0.247353515326604	G1
C698	-0.199480776467834	-0.22685344384273	G1
C699	-0.130717368541384	0.258427257765417	G2M
C700	0.154415949282514	0.0186403354624065	S
C701	0.172423203704466	0.00090159984412197	S
C702	0.114193905300246	0.113167276345457	S
C703	-0.128714661762461	-0.277035742492041	G1
C704	-0.182371923907257	-0.237505528171992	G1
C705	0.115597737299172	-0.203295339378286	S
C706	0.0486718379479965	0.162428257113521	G2M
C707	-0.173422797948127	-0.254137056619973	G1
C708	-0.182856688603611	-0.265782215703717	G1
C709	-0.097232255310106	-0.279120224074699	G1
C710	-0.180479286233344	0.546049257272187	G2M
C711	0.0493733620151004	-0.166252422357994	S
C712	-0.0760881585298474	0.0314563752863086	G2M
C713	0.051445760060482	0.170128105193573	G2M
C714	-0.150332423544917	-0.25439656816232	G1
C715	-0.0972928831100754	0.420834605233002	G2M
C716	0.285094643952515	0.0528313070794915	S
C717	-0.224883216827707	-0.367036217840305	G1
C718	-0.161843283293077	-0.287314958200326	G1
C719	0.0723074464661801	-0.13652798239753	S
C720	0.137525986244298	0.153081777336375	G2M
C721	0.204752468304646	-0.00555428140964537	S
C722	-0.213656941987973	-0.262543716538569	G1
C723	-0.0547651054791413	0.413569362295794	G2M
C724	-0.186217549311829	-0.228780112507764	G1
C725	-0.0477890938498428	0.473249968944864	G2M
C726	0.293061743342809	0.0397748984818021	S
C727	-0.0541636228083433	-0.0213150660512484	G1
C728	-0.163951813239226	-0.186346552037034	G1
C729	-0.0694700241861952	0.270257047735339	G2M
C730	-0.199425944869644	-0.223959040203627	G1
C731	-0.180445362388533	-0.283474114666171	G1
C732	-0.186122170442734	-0.239380094931489	G1
C733	0.000568149424241354	-0.21978298926461	S
C734	-0.250147091858248	-0.280951811710402	G1
C735	-0.0781585658393582	0.448165345408045	G2M
C736	-0.184363656902688	-0.286418446966976	G1
C737	-0.0574506432961732	-0.232123436403779	G1
C738	0.0122952377507219	-0.0755956103329748	S
C739	-0.152638041045726	-0.247301892217017	G1
C740	0.169419315844201	0.00663114896606548	S
C741	-0.117133380763046	-0.192338598430236	G1
C742	0.121479155454813	0.0347524687073368	S
C743	0.188326592441324	-0.0797957381513677	S
C744	0.20434383112318	0.0464287317056994	S
C745	0.0509624272641706	0.0113870394937755	S
C746	-0.115185328031845	-0.261736529354952	G1
C747	-0.00831492380583815	0.434996392433999	G2M
C748	0.241881579752486	0.0800713918474144	S
C749	-0.238592571423574	-0.318614917332272	G1
C750	0.0994917015279713	0.137720584744797	G2M
C751	0.00226904731515648	-0.261402737632236	S
C752	-0.115874535137192	0.426805659651672	G2M
C753	0.194603017157329	-0.0839104042996789	S
C754	0.0567819618222589	0.158649955740461	G2M
C755	-0.143797749870181	-0.19769965013528	G1
C756	-0.00226281612995965	0.312925509571532	G2M
C757	-0.166491620886928	-0.201790517506176	G1
C758	0.288609761891018	0.141968187320276	S
C759	-0.0825643253073585	0.550487556056851	G2M
C760	0.120421692576285	0.100733294384621	S
C761	0.0395708164526457	0.122089524249976	G2M
C762	0.0221488909434083	0.158453659528753	G2M
C763	-0.18766470089995	-0.289212159703381	G1
C764	0.273307507499995	-0.0257811680110263	S
C765	0.208885725383029	0.469012734420643	G2M
C766	-0.0886458743867959	0.00876035606296077	G2M
C767	0.0496890098366109	0.125191821400701	G2M
C768	-0.164362968301346	-0.0251859385927105	G1
C769	-0.222588074096044	-0.265547922235011	G1
C770	-0.188378632236138	-0.28387653579885	G1
C771	0.106254176243847	0.0507604012646655	S
C772	0.0233117738154435	0.078832801556518	G2M
C773	0.204828307129155	-0.0453013976981429	S
C774	-0.177688232076754	-0.220055031045051	G1
C775	-0.189359135129749	-0.162944232521352	G1
C776	-0.0370933601302977	-0.0448949051747042	G1
C777	0.249775436472648	-0.0450618130502138	S
C778	0.0308744470070366	0.0795216822462231	G2M
C779	-0.155151313258429	-0.251757782885119	G1
C780	-0.226732359764812	-0.297675916725861	G1
C781	0.0393377158356824	0.23952576618833	G2M
C782	-0.164241395991004	-0.288331778061519	G1
C783	-0.189022399481085	-0.273712475850511	G1
C784	-0.175389177529819	-0.244378323063816	G1
C785	0.0931269841491102	0.0908330812027967	S
C786	-0.14998502211038	-0.265066523494836	G1
C787	-0.0239483132344947	-0.0472915442860174	G1
C788	0.224138458046853	0.0652920033906962	S
C789	0.0264873130765242	0.034250472342117	G2M
C790	-0.0399658810585475	0.324166656201001	G2M
C791	0.0817619757907941	0.0607606113229742	S
C792	0.148814119525733	-0.0696549031896126	S
C793	-0.149881173955792	-0.259461706874742	G1
C794	0.177401179088308	0.165543641440319	S
C795	-0.028559095702336	-0.237235328919698	G1
C796	-0.211197515786977	-0.259718270892961	G1
C797	0.0409366612117073	-0.0448985950512967	S
C798	-0.129299433967992	0.37932336805503	G2M
C799	0.181180840195036	-0.0758467374140031	S
C800	-0.142130947016855	-0.300848182466204	G1
C801	-0.0251924839322949	0.204587090168762	G2M
C802	-0.202550516866271	0.167427731137667	G2M
C803	0.0562652262542466	0.040344778396959	S
C804	-0.167262443533684	-0.295702878068353	G1
C805	-0.00329126104732175	0.0843306609179026	G2M
C806	0.248590069524169	0.0925469278058447	S
C807	-0.174096338837496	0.851584911253366	G2M
C808	-0.191970167342605	-0.252812411978553	G1
C809	-0.154998811190623	-0.240978466008544	G1
C810	-0.128569118644815	-0.220798297879166	G1
C811	-0.0959053449023712	-0.2036205187257	G1
C812	0.00623937096496974	0.00631583347731107	G2M
C813	0.18420905403736	0.0613692429361214	S
C814	0.0176040298437584	0.242828726729196	G2M
C815	-0.00102951636021142	0.245005635284134	G2M
C816	0.0675019078896639	-0.19274173835639	S
C817	0.142353194808052	0.0997286905023612	S
C818	-0.16119162930067	-0.269262118727442	G1
C819	-0.168628838072275	-0.253117564597984	G1
C820	0.137983364628734	0.0755883681119013	S
C821	-0.172704985461486	-0.239469458430776	G1
C822	-0.152272161307274	-0.260478953899312	G1
C823	-0.168859618081499	-0.274368510296444	G1
C824	-0.201660537073574	-0.257977879111269	G1
C825	0.221982740080788	-0.0593038034473117	S
C826	-0.127280226731122	-0.290577119825883	G1
C827	-0.202189009326946	-0.248895316216878	G1
C828	-0.168431670814288	-0.236257328775239	G1
C829	0.104995016076153	-0.137127251767514	S
C830	-0.246812852379978	-0.329725775279915	G1
C831	-0.173697236583809	-0.261395004467001	G1
C832	-0.078613272358265	0.427868975771915	G2M
C833	-0.171291355241513	-0.268147209213915	G1
C834	0.0258428313019031	-0.0984315194975477	S
C835	-0.128648337218369	-0.231800527874043	G1
C836	-0.0999257785966131	0.197589635634057	G2M
C837	-0.0461355551663614	0.397810231624283	G2M
C838	-0.134487561462768	0.270742293648041	G2M
C839	0.188824934878327	0.0236749145704221	S
C840	-0.142526153880914	-0.264049472028059	G1
C841	0.21313124633033	0.0190510507479298	S
C842	-0.16717226671233	-0.304393197152804	G1
C843	-0.0338100986868896	0.0952374316657736	G2M
C844	0.0784521428087909	0.150329801546312	G2M
C845	0.378453950228062	0.0567108568666409	S
C846	-0.157272077997203	-0.235344434591145	G1
C847	0.0551305149328538	0.346153437969142	G2M
C848	-0.152140204892073	-0.231968719053934	G1
C849	-0.152027517477105	-0.229589286511207	G1
C850	-0.195773253065878	-0.216057375746536	G1
C851	-0.169130080121851	-0.28078343079321	G1
C852	0.0273043629635572	-0.257096681298005	S
C853	0.295979934880299	-0.0155489294396303	S
C854	-0.116614883039534	-0.137655886362688	G1
C855	0.25046214730745	-0.196648376817275	S
C856	0.0246042000926358	0.279743545690752	G2M
C857	-0.113835102736702	0.469608111261252	G2M
C858	-0.205398524119166	-0.260859391773765	G1
C859	0.0114469779991266	0.236127239372371	G2M
C860	-0.122466271493977	-0.188886380645334	G1
C861	-0.212796104050606	-0.287892623562357	G1
C862	-0.167827530555473	-0.206758450005227	G1
C863	0.253372706558144	0.143723530210486	S
C864	-0.0238639229009314	0.0964838750887699	G2M
C865	-0.129143298022049	0.185809118704632	G2M
C866	-0.191048678372332	-0.265862725220162	G1
C867	0.161429355460575	0.228422126761146	G2M
C868	-0.135209432761836	-0.189435175006256	G1
C869	-0.125247425908015	-0.312230884009772	G1
C870	0.197252901798235	0.0112780269719951	S
C871	-0.143660365801116	-0.238968440625652	G1
C872	-0.0789039670708334	0.383154895344707	G2M
C873	-0.175953501648774	-0.240705938508554	G1
C874	-0.0925617327928341	0.415317672902918	G2M
C875	0.0413941561846378	-0.253344975453185	S
C876	-0.243843583472192	-0.225336515221618	G1
C877	-0.000952420671048781	-0.181228067063749	G1
C878	-0.138003670207965	-0.125028454216931	G1
C879	-0.105333625481267	0.358321445334759	G2M
C880	-0.0469659009100286	0.129592312367935	G2M
C881	-0.117982939900017	0.145791655295087	G2M
C882	0.0626770115895243	-0.101116261968451	S
C883	-0.130130271807452	-0.259336844687236	G1
C884	-0.0911884652015431	-0.207857151284734	G1
C885	0.179580020944503	0.00272662857334011	S
C886	-0.0699077563915319	0.281476751778835	G2M
C887	0.105859331447675	-0.0786168373317903	S
C888	0.230924420770693	0.104037339355533	S
C889	0.107050706048675	-0.203778507250015	S
C890	-0.186643513193004	-0.235408794429277	G1
C891	-0.198163195921312	-0.283851725373628	G1
C892	-0.162548233841525	-0.17655846512154	G1
C893	-0.0461981617893003	-0.255205878008742	G1
C894	-0.197474287536866	-0.235360108596268	G1
C895	-0.127373130554375	-0.20935227594215	G1
C896	0.282054401795969	0.20835155448307	S
C897	0.0746529820549385	0.100850884931209	G2M
C898	-0.143009578841057	-0.241675440981593	G1
C899	0.0308881410158384	-0.191174899125046	S
C900	-0.182442119606539	-0.277760263362133	G1
C901	0.00373984012940715	0.105056110896564	G2M
C902	-0.172777145115752	-0.260892884730253	G1
C903	-0.241815768478951	-0.264412657359222	G1
C904	0.256557916297824	-0.0770962347741233	S
C905	-0.0892910838637916	-0.251400281311533	G1
C906	0.0436827237335701	0.122392750859083	G2M
C907	0.192482121833792	0.310234266949035	G2M
C908	0.0888567655697925	-0.22905594487712	S
C909	0.0394565885469236	0.0594821604614268	G2M
C910	0.184911769443683	0.0661398307267574	S
C911	-0.064486784975399	0.29667465064383	G2M
C912	-0.17957861362278	-0.234618129419783	G1
C913	-0.0154721855746767	0.0894195749339288	G2M
C914	-0.0695771455523185	0.233349265320768	G2M
C915	-0.171051585852713	-0.220476978749874	G1
C916	0.199325728881942	-0.0474087391092092	S
C917	-0.141930386682201	-0.275506650591177	G1
C918	-0.204058153171548	-0.259669520562671	G1
C919	-0.142450527741284	-0.279238361411409	G1
C920	0.202051756413304	0.037164812981714	S
C921	-0.219528778213942	-0.300144714804609	G1
C922	-0.145480463569634	-0.279007235011297	G1
C923	-0.134585208398129	-0.239719774399421	G1
C924	-0.0376334865758404	0.164174913595663	G2M
C925	-0.15913789838619	-0.241674724977591	G1
C926	-0.15976800700355	-0.197271597479838	G1
C927	0.0736582414931664	-0.0464935532349396	S
C928	-0.156808534193556	-0.264101029580835	G1
C929	0.230375789669804	-0.105533525096063	S
C930	0.119640914287608	-0.0620837358574747	S
C931	0.0258091166300605	-0.127946571524223	S
C932	-0.142247822276336	-0.281180850558536	G1
C933	-0.190225410143566	-0.285831049262458	G1
C934	0.207759889598258	-0.0265446161780553	S
C935	-0.0791287530418242	0.150788643417022	G2M
C936	-0.21375943948946	-0.316895505905882	G1
C937	-0.169349984196069	-0.239607280778076	G1
C938	-0.143962270876851	-0.194302038015338	G1
C939	-0.157343235470671	-0.167166619824998	G1
C940	-0.137497809871232	-0.245011399767613	G1
C941	-0.152152811270606	-0.232290792995987	G1
C942	-0.169406829140728	-0.248059945849068	G1
C943	0.00481062200665955	0.272473217329244	G2M
C944	0.143525486981454	-0.0265497921342545	S
C945	-0.115578693411236	-0.228715602690674	G1
C946	0.255248292898143	0.0714052173176141	S
C947	0.203866018402023	0.124641104545868	S
C948	-0.0449374572077688	0.107575997796371	G2M
C949	-0.204089304466314	-0.263539186855134	G1
C950	-0.13592228926576	-0.234050950521256	G1
C951	-0.144338391297722	-0.185957167577034	G1
C952	0.179678042102461	0.0293404737582763	S
C953	-0.203321798395002	-0.242226118826032	G1
C954	0.12363075091682	-0.133235041378748	S
C955	0.205477154560418	0.0957134885793594	S
C956	0.13874654293748	-0.0910881150290539	S
C957	0.000368316192901841	0.286968600863071	G2M
C958	-0.135776521063015	-0.208106123371664	G1
C959	0.125221325676945	0.00681398319374926	S
C960	-0.135485609395207	0.467476064315635	G2M
C961	-0.0619648793069339	-0.147716816877901	G1
C962	-0.181811105795769	-0.248995233228789	G1
C963	0.0405684984361791	0.149282666872695	G2M
C964	-0.217456858373218	-0.119755745339881	G1
C965	-0.178627739254202	-0.292287432408234	G1
C966	-0.20105818967489	-0.257702751992941	G1
C967	0.0127975737436118	0.0273959837508393	G2M
C968	-0.0420016536761539	0.302787370990731	G2M
C969	-0.133375893161609	-0.210658440074782	G1
C970	-0.0652332171723136	0.047828409080108	G2M
C971	-0.248426668524149	-0.292049341262518	G1
C972	-0.186923842175622	-0.245371259831382	G1
C973	-0.0309959453351305	0.139556297735844	G2M
C974	-0.138162012516852	-0.0301665425574177	G1
C975	0.262523510285506	0.0636231001131025	S
C976	0.0215570002553813	0.337069178844323	G2M
C977	-0.122973332924315	-0.222947821648709	G1
C978	-0.135932710153451	-0.159321474294355	G1
C979	-0.191258702905611	-0.25532900525817	G1
C980	0.0797317956684607	-0.19026797166759	S
C981	-0.203756636416848	-0.259649925838962	G1
C982	0.227178848336826	0.0285435154185187	S
C983	-0.143109837213449	-0.234269932557007	G1
C984	-0.177479423723252	-0.225653860154236	G1
C985	0.0146473311058468	0.197284346017349	G2M
C986	0.0946675247960018	-0.172688103519923	S
C987	-0.165425756121939	-0.230883243609296	G1
C988	0.0116749744329367	-0.0556446013406999	S
C989	0.285336954137957	0.062204343496188	S
C990	-0.163903384603893	-0.230480370760111	G1
C991	0.194970765971213	-0.0404345926142945	S
C992	-0.180841456382386	-0.259178315639467	G1
C993	-0.164847354317995	-0.196039748575712	G1
C994	-0.209200467102385	-0.278963293758747	G1
C995	-0.151986393965492	-0.235199823897705	G1
C996	-0.0835988037857991	0.18572291006628	G2M
C997	0.0462261910414959	-0.143353600024909	S
C998	-0.141623663542469	-0.285990671146847	G1
C999	0.03553544396498	0.293616466474702	G2M
C1000	0.148339654107439	-0.0620085692204417	S
C1001	0.161584332811946	-0.0886257977334188	S
C1002	0.0993546949797102	-0.240668607470782	S
C1003	-0.161548411026089	-0.256482645864028	G1
C1004	-0.149088972802216	-0.238517644793129	G1
C1005	-0.0708595575183646	0.51116017906923	G2M
C1006	0.0656978418565168	-0.253271484331876	S
C1007	-0.145699475938276	-0.2787525664013	G1
C1008	-0.0708249203680048	-0.0208967297279208	G1
C1009	0.155308586262211	-0.0223351620316082	S
C1010	-0.0708535626292705	0.620625616825368	G2M
C1011	-0.147493406056808	-0.227848310252735	G1
C1012	-0.175460498813885	-0.287270499806185	G1
C1013	-0.0720984756934099	0.197464187971331	G2M
C1014	0.310954741081145	-0.131054670718836	S
C1015	0.155432948832856	0.128136902061224	S
C1016	-0.114936446116436	0.236139881210494	G2M
C1017	-0.14013690024912	-0.216914994311489	G1
C1018	-0.204010123814801	-0.273397974995127	G1
C1019	0.105479821392735	-0.106585097914612	S
C1020	-0.0359896860914145	0.189337274739915	G2M
C1021	-0.239087628179267	-0.301999276875521	G1
C1022	-0.161546398615352	-0.244229212679324	G1
C1023	-0.159329640100737	-0.276240174549241	G1
C1024	0.0785807243590758	0.224457260800693	G2M
C1025	0.0136056154273673	0.257701825588202	G2M
C1026	-0.138066339724612	-0.0665918787643269	G1
C1027	-0.111312104954971	-0.120160037563527	G1
C1028	-0.129769975078097	-0.151404837018458	G1
C1029	0.289744409759464	0.311075049645262	G2M
C1030	0.164186530127607	0.00537642274849759	S
C1031	-0.113321470286553	0.0799849058533887	G2M
C1032	0.0798580298568363	0.3690532053866	G2M
C1033	-0.123298480048293	0.423725191802795	G2M
C1034	-0.143528012241539	-0.234579188438004	G1
C1035	0.0478782059174068	0.157343779518648	G2M
C1036	-0.0973843647659966	-0.00256603973467373	G1
C1037	0.0325493572140803	-0.245756979216728	S
C1038	-0.220092796968303	-0.229656458209463	G1
C1039	0.260174112550012	-0.148190858490545	S
C1040	0.247944149640765	0.0209209494269397	S
C1041	0.00622760969226482	0.0666168128555696	G2M
C1042	-0.140367560279638	-0.213719723724735	G1
C1043	-0.0482949691626132	0.261594067459995	G2M
C1044	0.0188201282591244	-0.212832189328729	S
C1045	-0.0276666017043248	-0.280387694807044	G1
C1046	-0.183642391562245	-0.18888896020587	G1
C1047	-0.206488202350421	-0.258335558344333	G1
C1048	-0.111742263829544	-0.273234177646388	G1
C1049	-0.178109133777423	-0.274952499500346	G1
C1050	-0.0331780868441023	0.269536089677899	G2M
C1051	-0.0404809945924784	0.339616424749918	G2M
C1052	-0.185338423520182	-0.284940707531525	G1
C1053	-0.196575084074719	-0.273255719329681	G1
C1054	0.163689873153121	-0.113803310599205	S
C1055	-0.210283805029186	-0.29079594420702	G1
C1056	0.0458873789582374	-0.0373122148913216	S
C1057	0.0773536293730784	-0.180062564825094	S
C1058	-0.153153270373972	-0.232869392840978	G1
C1059	-0.104188661962434	-0.251098358957118	G1
C1060	-0.217860592796407	-0.265434783835637	G1
C1061	-0.202766885613444	-0.249405917364019	G1
C1062	-0.184018524522445	-0.259292693867245	G1
C1063	-0.00178430387170253	0.194031147823505	G2M
C1064	0.346023532818558	-0.0343439664194571	S
C1065	-0.0700239569417775	0.184434793047742	G2M
C1066	0.254483425420451	-0.0103583631380396	S
C1067	0.0341383104841662	-0.128835516320106	S
C1068	0.270870520486964	-0.0247259127630461	S
C1069	-0.156204063682287	-0.242247968207583	G1
C1070	-0.152509919894278	-0.279948409273913	G1
C1071	0.236093924528135	0.19872610479531	S
C1072	0.282213826708137	-0.0108684108777072	S
C1073	-0.156106943173752	-0.20179633758635	G1
C1074	-0.192060446479118	-0.129300079825012	G1
C1075	0.0343069865592657	0.0958940877147298	G2M
C1076	-0.132414960429947	-0.286615689602516	G1
C1077	0.0982823155784733	-0.204872757348251	S
C1078	-0.00763010778238388	0.00868851167049073	G2M
C1079	-0.145167321723818	-0.251371160585246	G1
C1080	-0.161389624039867	-0.249307730048309	G1
C1081	-0.0331289487585888	-0.23939106219833	G1
C1082	-0.216075363319511	-0.187880211496351	G1
C1083	-0.0909917306097369	0.428185593624568	G2M
C1084	-0.130063431529339	-0.228574993185488	G1
C1085	-0.249201604167753	-0.270676335078596	G1
C1086	-0.157257222729038	-0.229070191026436	G1
C1087	-0.174683927906079	-0.268543448445071	G1
C1088	0.269861441689099	-0.0271774584340629	S
C1089	-0.182329779494102	-0.280072549463971	G1
C1090	-0.0939878525866684	-0.1024146093419	G1
C1091	-0.0516241929276724	0.395486168795215	G2M
C1092	0.0212043376772856	0.267385580735141	G2M
C1093	0.242130516845242	-0.103008428712181	S
C1094	-0.0983610663040535	0.328559420347203	G2M
C1095	-0.169137008849919	-0.195154131598965	G1
C1096	-0.16564867139653	-0.239366684220631	G1
C1097	-0.0631433300381344	0.388451337246348	G2M
C1098	-0.181579834821861	-0.252986007653148	G1
C1099	-0.127247230163738	0.237506324963228	G2M
C1100	0.283352242344976	0.122676395211872	S
C1101	-0.162969957149042	-0.275548371504663	G1
C1102	0.0660978693219066	-0.00326611233954843	S
C1103	-0.15758029174282	-0.278724858620261	G1
C1104	-0.141959129893689	0.365416596054445	G2M
C1105	0.12174075566105	-0.0904870290630329	S
C1106	-0.132256481601334	-0.200812378403535	G1
C1107	-0.0925922314445334	-0.293423027353723	G1
C1108	-0.141853269098299	-0.271065576786685	G1
C1109	-0.117349368100679	-0.293482480542229	G1
C1110	0.145551195622604	-0.0371071743319433	S
C1111	-0.067832343469485	-0.16193286550579	G1
C1112	-0.0150635182051936	-0.159430493435311	G1
C1113	0.372088717154866	0.0615585662904857	S
C1114	-0.00838397153608289	0.422543439493196	G2M
C1115	-0.165418547150915	-0.202908765502622	G1
C1116	-0.0216355076788863	0.199385926100709	G2M
C1117	0.0237234196026558	0.319486151073353	G2M
C1118	-0.150967984023743	-0.24908182285004	G1
C1119	0.218807426088936	-0.141370898985905	S
C1120	-0.129346611668244	0.218293023021674	G2M
C1121	-0.169052136322383	-0.282008380598179	G1
C1122	-0.1210294682433	-0.284034070903853	G1
C1123	0.245760527471139	0.156640153045042	S
C1124	-0.0910076910724622	0.0968880465731098	G2M
C1125	-0.174404555260752	-0.272229015189183	G1
C1126	-0.164442293302846	-0.230125051849681	G1
C1127	0.0982114785762607	-0.0924416005384612	S
C1128	0.0289774740256723	-0.0424955421612474	S
C1129	0.202410016747909	0.0780510450929288	S
C1130	-0.136992599640288	0.332744489624721	G2M
C1131	-0.191500254868419	-0.30182400823783	G1
C1132	-0.118106451134981	-0.272769007368335	G1
C1133	-0.00778019774575539	0.398729145417039	G2M
C1134	-0.203030750406521	-0.308361707682899	G1
C1135	0.132497247099139	-0.183272632397407	S
C1136	0.449487223190739	-0.0176579820919318	S
C1137	-0.105789618165704	0.67008998188578	G2M
C1138	-0.0785870597448336	-0.163170330694569	G1
C1139	0.218304152792738	0.000772932280972305	S
C1140	0.198974794908161	-0.24131017059061	S
C1141	-0.171594679634846	-0.152814281245236	G1
C1142	0.0354799134184003	-0.248095920191465	S
C1143	-0.157055984172498	-0.226919678501638	G1
C1144	-0.244486627804544	-0.285216076755896	G1
C1145	-0.169305584368812	-0.214320761231811	G1
C1146	-0.0489992144178181	0.367801235749076	G2M
C1147	-0.183396419711087	-0.265317526640173	G1
C1148	-0.197878380936308	-0.252817529846631	G1
C1149	0.0722635194122582	0.11218410969939	G2M
C1150	0.036643844288951	0.0298518330998945	S
C1151	-0.196713166219993	-0.267694322071603	G1
C1152	-0.179705942292595	-0.247914962271692	G1
C1153	0.221765004660009	-0.0625870651815936	S
C1154	0.0600516279303432	-0.00692219531511795	S
C1155	-0.222804556041861	-0.229636762643165	G1
C1156	-0.157394972128816	0.377435279199746	G2M
C1157	-0.142474756169575	0.0460780004978688	G2M
C1158	-0.0657274183232114	0.388899388489463	G2M
C1159	-0.013737182492155	0.238427844765246	G2M
C1160	-0.195513093144197	-0.266742561261969	G1
C1161	-0.0240206643301824	0.266156305751858	G2M
C1162	0.0521494526046855	0.205707244638334	G2M
C1163	-0.0956429808220307	-0.279998315858082	G1
C1164	0.104470100808849	-0.267958149982409	S
C1165	0.345293697490245	-0.0140605813302646	S
C1166	0.0710838889018547	-0.181478163058209	S
C1167	0.0539050811598183	0.161495700559263	G2M
