S.Score	G2M.Score	Phase
C2800	0.0814992337624074	-0.0970247596833074	S
C2801	0.136566410503832	-0.136996143566764	S
C2802	0.0561237196853723	0.319477326366598	G2M
C2803	-0.185113689509596	-0.262670944155483	G1
C2804	-0.155959788334547	-0.187568366492064	G1
C2805	0.000273251885834158	0.140001715575772	G2M
C2806	-0.152710165670683	-0.224151047376142	G1
C2807	-0.163267418206094	-0.317540824760166	G1
C2808	-0.124532520961337	-0.0222974350888883	G1
C2809	0.0438764155024245	-0.27413274902071	S
C2810	-0.0967598497015779	0.157623018251743	G2M
C2811	-0.0140221580812981	0.160196492527366	G2M
C2812	-0.0300780810213923	0.165251297200698	G2M
C2813	0.112322890881928	0.0393205167267197	S
C2814	-0.172266522966047	-0.208811255007535	G1
C2815	0.165335552982726	-0.126448440355864	S
C2816	0.106818925329345	0.151601816169054	G2M
C2817	-0.000477397175143002	0.390294010553626	G2M
C2818	-0.147241017826423	0.302724462939963	G2M
C2819	0.125175534565822	-0.0543301406026873	S
C2820	0.24158359818135	-0.031128031112888	S
C2821	0.253851220120057	-0.0488346575256569	S
C2822	-0.235231522765875	-0.278298842466604	G1
C2823	-0.020064346484003	0.1629699205307	G2M
C2824	-0.0989354251932737	0.335298428776972	G2M
C2825	-0.134138169217281	-0.102354291533808	G1
C2826	-0.129320407918201	-0.0340897760887831	G1
C2827	0.0288884371005343	0.0778558073233089	G2M
C2828	0.0552968223382125	0.0219668952849766	S
C2829	0.021375756356059	0.129604895818643	G2M
C2830	-0.169260115360048	-0.207398989429725	G1
C2831	-0.175267375819532	-0.274168288170314	G1
C2832	-0.0564439534758287	-0.28188625987098	G1
C2833	-0.168519806965386	-0.224466487677619	G1
C2834	-0.205226954323325	-0.279514869868812	G1
C2835	-0.117714950700435	-0.230464683472286	G1
C2836	-0.108462238656645	-0.146086505464877	G1
C2837	0.15833168717175	-0.00105467245487267	S
C2838	-0.103419503168892	-0.0919551586218615	G1
C2839	0.152266976886816	0.170282931375242	G2M
C2840	-0.12214703703342	0.0152088198225245	G2M
C2841	-0.105361069369904	-0.256498555949495	G1
C2842	-0.100893502381095	-0.0920857609975091	G1
C2843	-0.107989031863502	-0.292845537255548	G1
C2844	0.244183246298825	-0.0688673131597636	S
C2845	-0.234320998545079	-0.309886571718952	G1
C2846	0.0110512002843368	0.0405064780705011	G2M
C2847	-0.184068722910394	-0.275023964070157	G1
C2848	-0.0747268610890892	0.108347981763314	G2M
C2849	-0.158600045150815	-0.246311701227407	G1
C2850	-0.130435800349565	0.525837891152191	G2M
C2851	0.063299838705301	0.0758038173690512	G2M
C2852	-0.14819064759597	-0.269605926252673	G1
C2853	-0.18974052335093	-0.268790853692908	G1
C2854	-0.0293700874541668	-0.207836404069827	G1
C2855	-0.0656623128707599	0.346302515386578	G2M
C2856	-0.0337027959139291	-0.210020736657871	G1
C2857	-0.204797532466203	-0.2790915931885	G1
C2858	0.208167550289206	-0.213817848483628	S
C2859	-0.139044640498333	-0.215215045417944	G1
C2860	0.153569853505521	0.0620125434026195	S
C2861	0.291853491198415	0.0314345214720677	S
C2862	-0.136206634561341	0.0627990646199185	G2M
C2863	0.161972411262959	-0.126545898325362	S
C2864	-0.0882840205009187	-0.104656967671383	G1
C2865	0.179153293465872	0.0944338844971314	S
C2866	0.30723813350793	0.0142282054711014	S
C2867	-0.136922009985575	0.113674519717221	G2M
C2868	-0.11117027007116	-0.30199386407508	G1
C2869	-0.139385058825321	-0.267447679965731	G1
C2870	-0.204028842460045	-0.253527051268741	G1
C2871	-0.193852111204912	-0.3093865563651	G1
C2872	0.154022698045433	0.0790202873344542	S
C2873	-0.149955239485845	-0.242832761369047	G1
C2874	-0.129998170030294	-0.263904958833643	G1
C2875	-0.117801107113123	0.0162534406149452	G2M
C2876	0.319373788056572	0.232586923003627	S
C2877	0.0262030177878643	0.182770418702631	G2M
C2878	-0.170618837291791	-0.310767391910899	G1
C2879	0.0539823836469308	0.15217810971737	G2M
C2880	-0.0822854442009573	0.277206471094082	G2M
C2881	-0.143307647148247	-0.183508385910409	G1
C2882	-0.120845836283284	-0.178412800910288	G1
C2883	-0.145421468581045	-0.227247757373102	G1
C2884	-0.138336351264139	-0.234685548954191	G1
C2885	-0.136766210565474	0.0767904088257607	G2M
C2886	-0.0731887074880533	0.11446666315569	G2M
C2887	-0.0586520647633503	-0.127511917349035	G1
C2888	0.118992706940836	0.00871098565747014	S
C2889	-0.140720562808938	-0.126017491200905	G1
C2890	-0.0698688006003884	0.124319634910498	G2M
C2891	-0.190331532575736	-0.221379756744939	G1
C2892	0.0641553674363241	-0.0074790640212708	S
C2893	0.0648456666436414	-0.0884264026208962	S
C2894	-0.165944677801844	-0.291927244987892	G1
C2895	0.118329571269789	-0.0883935722769083	S
C2896	-0.0771230656418449	-0.253423252377486	G1
C2897	-0.113636831282172	-0.28077868262442	G1
C2898	-0.0526927794039113	0.285647501746248	G2M
C2899	0.200060490092907	0.131286118902089	S
C2900	-0.0668011123836703	-0.245510901616858	G1
C2901	-0.0277037486599085	-0.128487415490986	G1
C2902	0.399238317348941	-0.0175431580771304	S
C2903	-0.0310672686564747	0.209028102344509	G2M
C2904	-0.172372415850584	-0.275233403385993	G1
C2905	0.0332418509468049	-0.0266706235998926	S
C2906	-0.016150907273355	0.254770936653527	G2M
C2907	-0.117324554333791	-0.309003778074158	G1
C2908	-0.0416957297112774	0.349141153955333	G2M
C2909	-0.119532841277115	0.335568733196828	G2M
C2910	0.00768895671436653	0.338125668608542	G2M
C2911	-0.00279929181532307	0.199857117116339	G2M
C2912	-0.179557631820494	-0.279391422865492	G1
C2913	0.230859856826268	-0.0213350502183847	S
C2914	-0.0619142034682725	0.0487976361867545	G2M
C2915	-0.0765434086538642	0.629612760157912	G2M
C2916	-0.132115481214659	0.20546976762141	G2M
C2917	0.126812136581264	0.188519353250979	G2M
C2918	-0.171234381124291	-0.216670885890857	G1
C2919	-0.182803674116633	-0.266489602555398	G1
C2920	-0.119684998985894	-0.2687118115831	G1
C2921	-0.0937205691441432	-0.234045319848108	G1
C2922	0.202510798146541	0.0675289328902138	S
C2923	0.199412540957074	0.0382335615188587	S
C2924	-0.143177897915186	-0.21630889945962	G1
C2925	-0.0651521447181386	0.439057277788159	G2M
C2926	-0.152526826962526	-0.272719735417597	G1
C2927	0.0743907094488035	0.226149614327392	G2M
C2928	0.137564899779643	-0.228115704280958	S
C2929	-0.200542999543932	0.247771405109828	G2M
C2930	-0.150482982727585	-0.234615407738497	G1
C2931	0.326328035244918	-0.0492403562538354	S
C2932	-0.0978655548943972	-0.127530634471988	G1
C2933	-0.105707842049085	-0.227606524982383	G1
C2934	0.222700231143154	0.204441286591216	S
C2935	-0.139075596526663	-0.218338282292115	G1
C2936	-0.19539687521992	-0.269061429487146	G1
C2937	-0.145821763299071	-0.216156540508546	G1
C2938	0.0246225128534932	0.280327159697668	G2M
C2939	0.289367247647556	0.0169716188553464	S
C2940	-0.0460572702808139	0.476950943857396	G2M
C2941	-0.176927941229216	-0.165286006978546	G1
C2942	-0.110444388982779	-0.22815685239358	G1
C2943	-0.107632581839712	-0.161944646544779	G1
C2944	0.222665398419949	-0.0600613568552962	S
C2945	-0.164881574884838	-0.237993217776922	G1
C2946	-0.0136428194377374	0.0129698764775809	G2M
C2947	-0.154950177076738	-0.206252950833194	G1
C2948	0.0627776416348129	-0.0948754245259605	S
C2949	-0.055252018158054	-0.215979966303218	G1
C2950	-0.175089540440109	-0.256844218701604	G1
C2951	0.069382904052296	0.0888358981242711	G2M
C2952	-0.137122214498391	-0.252706145610736	G1
C2953	-0.190073675194451	-0.298964643243449	G1
C2954	-0.177021944361225	-0.292084784590903	G1
C2955	0.139986042718359	0.00916355298364585	S
C2956	-0.0273276539718668	0.440786947143924	G2M
C2957	0.0978836525225614	0.177230250007471	G2M
C2958	0.252289104613004	-0.112488073764578	S
C2959	-0.112081856603816	-0.218525734494022	G1
C2960	-0.209560838597304	-0.265157509409155	G1
C2961	-0.041904168999714	-0.233256561245993	G1
C2962	-0.1895508438022	-0.309972235999413	G1
C2963	-0.179723485220063	0.19908781387735	G2M
C2964	-0.191200806958441	-0.260037234071176	G1
C2965	0.189188290570988	-0.165643068540858	S
C2966	-0.0964385574868642	0.210564803027113	G2M
C2967	0.223447078826012	0.0155286235659299	S
C2968	-0.142438332696215	-0.229201630511252	G1
C2969	-0.154451976448467	-0.278239463437887	G1
C2970	-0.126712735234519	-0.117217256912197	G1
C2971	0.0423510182836668	-0.0171458099410458	S
C2972	-0.066345809354327	-0.266888616258967	G1
C2973	-0.143958520370724	-0.17953877528078	G1
C2974	-0.168556486981883	-0.262576490390693	G1
C2975	-0.147474862074515	-0.292353195951484	G1
C2976	0.111580031247105	0.026043462522011	S
C2977	-0.192973543680452	-0.267255823211684	G1
C2978	0.0291039649916059	0.19061317222455	G2M
C2979	-0.1950258394795	-0.263456637833146	G1
C2980	0.132990538877641	-0.0186115486183394	S
C2981	0.0340679830525388	0.276350159815579	G2M
C2982	-0.0066324895089151	0.255606054416193	G2M
C2983	0.205827411939215	-0.0192778926567009	S
C2984	-0.0845836897574563	0.154039154717008	G2M
C2985	-0.0221762277926627	0.0998049221451248	G2M
C2986	-0.0820357252942134	-0.00507907913685279	G1
C2987	-0.0945764586898935	0.00618666695921943	G2M
C2988	-0.167026090588632	-0.287253771585217	G1
C2989	0.145902703702826	0.0143610251649525	S
C2990	-0.137942672814299	-0.270860970437557	G1
C2991	-0.145713193765053	-0.268415995995479	G1
C2992	0.00196307211598773	-0.259587405582495	S
C2993	-0.145690395200827	-0.229031995426006	G1
C2994	-0.154271178630002	-0.235426851368761	G1
C2995	-0.126738683966427	-0.297468228537124	G1
C2996	-0.1585447670531	-0.248167726540766	G1
C2997	0.130974784443495	0.0657512537074406	S
C2998	0.0393973930616317	0.138648419558277	G2M
C2999	0.315393679077044	-0.060493021451045	S
C3000	-0.145142177379228	-0.0197063829370278	G1
C3001	-0.0775796351855737	-0.0389096668045655	G1
C3002	0.236782051206084	-0.126934838531516	S
C3003	-0.1676877996837	-0.236653419573893	G1
C3004	-0.026371820810802	-0.208791381870873	G1
C3005	0.0718493343610149	0.260383911096259	G2M
C3006	-0.12367385977685	0.840112614221253	G2M
C3007	-0.142645337726083	-0.282154205804961	G1
C3008	-0.163922114114527	-0.149425458729733	G1
C3009	-0.160212558894208	-0.267752368494192	G1
C3010	0.100531732581341	0.0772037046345893	S
C3011	0.047950716308858	0.147147734405017	G2M
C3012	-0.0612853006792118	0.177205365515536	G2M
C3013	-0.170777118944272	-0.230558260678285	G1
C3014	-0.0525427000070165	0.120152853307269	G2M
C3015	0.130946477122269	0.117538586994004	S
C3016	-0.213589388890951	0.202407892310433	G2M
C3017	0.0369711053828997	-0.267617054286741	S
C3018	-0.199943224463157	-0.237435838453724	G1
C3019	-0.0897689193805734	0.394085540145033	G2M
C3020	0.00353985133437495	-0.115212989451376	S
C3021	-0.0240674212108498	0.374579640399036	G2M
C3022	-0.148332894364326	0.290327424130203	G2M
C3023	0.072794485490104	-0.0170612310828876	S
C3024	0.0976711647563149	-0.221799687264178	S
C3025	0.134142963624474	-0.0323850376415829	S
C3026	-0.129020058530361	-0.217322978501568	G1
C3027	-0.093958382766578	-0.262334672684565	G1
C3028	-0.167360731784987	-0.258523540802804	G1
C3029	-0.175157727859827	-0.264982157392259	G1
C3030	-0.0199890381127365	-0.232912400159463	G1
C3031	0.252921125055859	-0.106576719726813	S
C3032	-0.182527073854541	-0.254819847707439	G1
C3033	-0.185802538077154	-0.237662902551216	G1
C3034	-0.200082437273176	-0.267809982578867	G1
C3035	0.179329599365806	0.177146627469933	S
C3036	0.105144167796331	0.0310218810859129	S
C3037	-0.160104746594389	0.370619929179244	G2M
C3038	0.0828715896442432	0.0389284256820647	S
C3039	-0.0897133453364486	-0.229092547231664	G1
C3040	-0.0758380124101512	0.317741009671992	G2M
C3041	-0.166802177122018	-0.249538099969259	G1
C3042	-0.193319362379117	-0.222433950457753	G1
C3043	0.125165862933404	-0.0361030254881547	S
C3044	-0.20866341144345	-0.338756379578558	G1
C3045	-0.144440005778805	-0.270237891349884	G1
C3046	0.393500646750317	-0.0191917300113194	S
C3047	-0.027416878565588	0.249308035573949	G2M
C3048	0.130987586247345	0.00050849403231995	S
C3049	-0.149718204885146	0.140752951960876	G2M
C3050	0.152288893013931	0.0644236878444533	S
C3051	-0.159205562311397	-0.259984504716152	G1
C3052	-0.0884845465459394	-0.0652864263042853	G1
C3053	0.169118483821298	0.0179340335909067	S
C3054	0.189810418671729	-0.0602683576541668	S
C3055	0.0146285786293016	0.0580488668391171	G2M
C3056	-0.107096159699476	0.0944707472616996	G2M
C3057	-0.00230667713846508	-0.305456636316514	G1
C3058	-0.193317621525297	-0.212997483240487	G1
C3059	-0.196322973610107	-0.28972302633121	G1
C3060	-0.119129681355472	0.22506115571071	G2M
C3061	-0.00955929347348339	-0.238154777000982	G1
C3062	0.0388493472948532	-0.0919552788949356	S
C3063	-0.0912876663226242	0.417684821752641	G2M
C3064	-0.11806608548449	-0.149205686913087	G1
C3065	-0.195335998350509	-0.281657295398828	G1
C3066	-0.042860121510102	0.137910204614761	G2M
C3067	-0.142431094206762	-0.262025867795662	G1
C3068	-0.133270570800477	-0.291262813049925	G1
C3069	0.362363076004138	-0.128475770150842	S
C3070	-0.182111113935652	-0.269034779739108	G1
C3071	-0.113998596228763	-0.203484126201587	G1
C3072	-0.16712931566736	-0.264562450602982	G1
C3073	0.03133298604721	-0.0601575066344578	S
C3074	-0.142577354553498	0.0308599350822412	G2M
C3075	0.152360396232065	0.0892753147862192	S
C3076	-0.10265226395634	-0.246709642940297	G1
C3077	0.190477112302452	-0.139332474058251	S
C3078	-0.00140766590175034	-0.0244603763999258	G1
C3079	0.234239401019316	-0.0207245115911285	S
C3080	-0.0192111526458821	0.19640510002624	G2M
C3081	-0.0965424452429706	-0.169249531809092	G1
C3082	-0.124561728975325	-0.255656979742804	G1
C3083	0.0592072821515112	0.134884090159135	G2M
C3084	0.0225802027374058	-0.18586226279456	S
C3085	-0.145031329936878	-0.260391182222001	G1
C3086	-0.212442977823175	-0.273038815816691	G1
C3087	-0.152424212157768	0.527568533850578	G2M
C3088	0.0820461335949486	0.0513850513864266	S
C3089	-0.177842852364582	-0.318318386677505	G1
C3090	0.0677615285099427	0.328189789860838	G2M
C3091	0.143517844121524	0.180869194514696	G2M
C3092	-0.175761132580589	-0.299191934489549	G1
C3093	-0.172117575788756	-0.233402394680183	G1
C3094	-0.124295791819704	-0.0563556851287429	G1
C3095	-0.104128253308144	0.105618993671564	G2M
C3096	0.0798989502544821	0.0172057520515295	S
C3097	-0.0214392079065927	0.0535743186298973	G2M
C3098	0.146900822838387	0.223008214024279	G2M
C3099	0.0101408767793807	0.0731408629209461	G2M
C3100	-0.193323110192304	-0.243752328167326	G1
C3101	-0.174637307055825	-0.278055789313646	G1
C3102	-0.133858876192184	0.124677946893598	G2M
C3103	0.161865319893186	-0.114984655504157	S
C3104	0.119613260224157	-0.125200016627917	S
C3105	-0.177373685356517	-0.280880455467203	G1
C3106	-0.212534958562617	-0.271869957408953	G1
C3107	-0.0565477511925806	0.251350085371315	G2M
C3108	0.00903159665861442	0.0793238557479697	G2M
C3109	-0.20143746329399	-0.285013602318992	G1
C3110	-0.159297976648889	0.592299081582352	G2M
C3111	-0.101803243037126	-0.266598558717953	G1
C3112	0.205835598268208	0.10848536804395	S
C3113	-0.066598909052018	0.244737680486671	G2M
C3114	-0.198704361558766	-0.270648684709413	G1
C3115	-0.180709983810509	-0.258823840563314	G1
C3116	-0.118696607537597	0.268977716321831	G2M
C3117	-0.04889177113245	0.289456336739361	G2M
C3118	0.0524208479790553	0.0859868516782419	G2M
C3119	0.109287197554938	0.123303078842378	G2M
C3120	0.0401536445285669	0.0262080705013258	S
C3121	-0.176464114445237	-0.201756409627351	G1
C3122	0.259014492890692	-0.062227053364354	S
C3123	-0.148204221264301	-0.23694556340212	G1
C3124	0.0358262541892	-0.256538705609989	S
C3125	-0.133921977719386	-0.225225510312089	G1
C3126	-0.0529897728003435	0.0796930634930804	G2M
C3127	0.0302067525735853	0.12989954736233	G2M
C3128	-0.0664520243080274	0.280995303453132	G2M
C3129	-0.0831604094105776	-0.291400049396144	G1
C3130	-0.153683225536126	-0.258935027014295	G1
C3131	0.127745638850682	-0.0224250929776658	S
C3132	-0.200230851511277	-0.262484664228045	G1
C3133	-0.152766233958903	-0.267816551196921	G1
C3134	-0.134006730749092	-0.22898263295304	G1
C3135	-0.0378333347730812	-0.0584836680697873	G1
C3136	-0.125157809985158	-0.109788444522632	G1
C3137	-0.190299947886429	-0.315491489067779	G1
C3138	-0.0918072552919451	0.120087804870681	G2M
C3139	-0.157749158572794	-0.236654463239988	G1
C3140	-0.15653442445937	-0.27384144113912	G1
C3141	-0.0660002929183148	-0.17959113913273	G1
C3142	-0.201077442972322	-0.276085466031166	G1
C3143	0.0153222413103104	-0.153782865634877	S
C3144	-0.0303896293952372	-0.192427623653473	G1
C3145	0.112224496185253	-0.12282124512146	S
C3146	-0.101955335269369	-0.178596284834621	G1
C3147	-0.151309601045718	-0.257491359536566	G1
C3148	-0.111650682418712	0.367994214960034	G2M
C3149	-0.056714515742691	0.167675036088951	G2M
C3150	0.0184228231249718	0.0419591805164333	G2M
C3151	0.152726437464373	-0.020706791626189	S
C3152	-0.0269885429351363	0.329471239019996	G2M
C3153	0.292234879825624	0.137655818487141	S
C3154	-0.13253005268823	-0.233758374809902	G1
C3155	-0.0988166207567347	-0.23559754652533	G1
C3156	0.205472807058249	-0.0746296600017921	S
C3157	-0.100183318114081	0.602266600624471	G2M
C3158	0.304889497440336	0.187798649038251	S
C3159	0.0921290292793338	0.0294725246740309	S
C3160	-0.00364424986273043	-0.204068953965513	G1
C3161	-0.144063541677665	0.330040797799371	G2M
C3162	-0.188071049249657	-0.297212819267406	G1
C3163	-0.17134469116582	-0.147472645115421	G1
C3164	-0.0593983631289818	0.266593196261441	G2M
C3165	-0.169909936705962	-0.258418064362567	G1
C3166	-0.160283055870347	-0.264656660848319	G1
C3167	0.24726931596867	-0.134834736174799	S
C3168	-0.131718559771284	-0.0408483137446634	G1
C3169	0.357758766633437	-0.0295072213059903	S
C3170	-0.0895649577418362	-0.200650094643047	G1
C3171	0.14294226379997	0.152994227939742	G2M
C3172	0.076905883588267	-0.207952331284253	S
C3173	-0.151804014456553	-0.262379796970596	G1
C3174	-0.00181900478914165	0.229446027866605	G2M
C3175	0.0452639590270955	0.133831560924268	G2M
C3176	-0.188903745180495	-0.274327747928812	G1
C3177	-0.114611143682244	-0.220386328176156	G1
C3178	-0.112787618201716	-0.108455568195721	G1
C3179	-0.116380648412362	-0.263414639036937	G1
C3180	-0.173241184064219	-0.259110009008655	G1
C3181	0.0701167928405221	0.125762798021056	G2M
C3182	-0.0845087465884259	0.277552422442211	G2M
C3183	-0.138220978799704	-0.24611839215824	G1
C3184	0.0523937797482489	0.189423028968199	G2M
C3185	-0.0823371434326908	0.497469729603436	G2M
C3186	0.24388751316668	-0.127545666347843	S
C3187	-0.0698253991375851	0.27150087493939	G2M
C3188	-0.179309315957404	-0.263703291805496	G1
C3189	-0.177762799010242	-0.259779515368365	G1
C3190	0.147489974372674	-0.113739282692025	S
C3191	-0.159055403297731	-0.261780919784091	G1
C3192	-0.105751581221865	0.262210082863534	G2M
C3193	-0.161217286089261	-0.265887027510574	G1
C3194	-0.15457922796856	-0.272116534960689	G1
C3195	-0.160341752147675	-0.261494788166033	G1
C3196	-0.16549648044216	-0.299922884219525	G1
C3197	-0.200197191238271	-0.234471196208747	G1
C3198	-0.117160638311431	0.0200909652264812	G2M
C3199	0.100291268335483	0.0832845438155542	S
C3200	-0.0503878759032326	-0.245251781150436	G1
C3201	0.230740605012915	-0.0220571538893727	S
C3202	-0.117541521093652	-0.281680454653474	G1
C3203	-0.172825785662094	-0.265008872558005	G1
C3204	-0.0578482623355602	-0.189453191922687	G1
C3205	0.0811365142209861	0.00830326598733738	S
C3206	-0.178527629718661	-0.2355833081218	G1
C3207	0.161527232997607	0.014918271987058	S
C3208	-0.0964535465837267	0.330222930118738	G2M
C3209	0.023050716143524	-0.173868633370066	S
C3210	-0.0057772978935606	0.0482233995333192	G2M
C3211	-0.196825109450976	-0.225992950298171	G1
C3212	0.189499642512792	0.124126909344629	S
C3213	-0.117887137619558	-0.250001575319976	G1
C3214	-0.134254855499346	-0.259629276914295	G1
C3215	-0.097042116932144	-0.239037912987083	G1
C3216	-0.0399492431939126	-0.178931754825615	G1
C3217	-0.136161332501498	-0.00640158817510705	G1
C3218	0.0246592149173049	-0.268547218834648	S
C3219	-0.0396320983028552	0.132366612330501	G2M
C3220	-0.204487369716145	-0.238803721976318	G1
C3221	-0.176590055752106	-0.253983180970382	G1
C3222	-0.11775072801939	-0.323273809605418	G1
C3223	-0.0430261689843267	0.0568583763869532	G2M
C3224	0.196870471178167	-0.107504882868068	S
C3225	-0.141456489398553	-0.234187422330729	G1
C3226	-0.137602866167138	-0.265644360227667	G1
C3227	-0.131591595996917	-0.216182320573576	G1
C3228	0.1588863056505	0.0935583318171984	S
C3229	0.209396404835799	0.0211643108584672	S
C3230	0.00377197979803179	-0.0104054298179265	S
C3231	-0.184003342746924	-0.250044641575499	G1
C3232	-0.10843316815978	-0.0490080251848744	G1
C3233	-0.0817612977293579	0.210087327739719	G2M
C3234	0.0318431061865659	-0.181790063690313	S
C3235	0.122897209587537	-0.246659053083903	S
C3236	-0.185795292510724	-0.316112366370548	G1
C3237	0.132072069864803	-0.0390978757632179	S
C3238	-0.153883468252872	-0.250659115362775	G1
C3239	-0.0667079736534114	-0.122790088737114	G1
C3240	0.0139687538289968	-0.0038708063269583	S
C3241	0.0927976726147713	-0.159903147038044	S
C3242	0.144730263954709	0.0628475274425008	S
C3243	-0.0696908871011461	0.364539180253858	G2M
C3244	0.0259139985673332	0.0108569411716056	S
C3245	-0.155680102483685	0.45739098743792	G2M
C3246	0.187626030895937	-0.019403030078375	S
C3247	0.224170929741134	0.147897973416317	S
C3248	-0.0237598476399905	-0.00095933674417753	G1
C3249	-0.170261312094518	-0.267603463642167	G1
C3250	-0.0182145676208479	0.0851080412430852	G2M
C3251	-0.12509179591579	-0.255152481559827	G1
C3252	0.0390443059182251	0.0965377131987168	G2M
C3253	0.0964990480474552	0.0314518518757151	S
C3254	-0.00973161029515845	0.39581853051974	G2M
C3255	0.12237793384752	0.0927105135689433	S
C3256	-0.0620808482018281	0.0637865229550288	G2M
C3257	-0.140440956943174	-0.258134201048218	G1
C3258	0.0880842604136146	0.0908719572546385	G2M
C3259	0.0477673807480898	0.524991442488294	G2M
C3260	-0.0597932302350807	-0.225111633801395	G1
C3261	-0.157144284763114	-0.227504919179026	G1
C3262	0.201193545688163	-0.0185470713206691	S
C3263	0.212201751792654	-0.0263528911968131	S
C3264	0.0753131952022655	-0.179236639541567	S
C3265	0.111372408325633	0.124144554479891	G2M
C3266	0.102574396403493	0.0424761581298172	S
C3267	0.209667824158973	0.0579758670425502	S
C3268	-0.0332112227416703	0.0717954574398563	G2M
C3269	0.0767687948008199	-0.271774807602099	S
C3270	-0.0974531861663362	-0.222175098850406	G1
C3271	0.166505747788563	0.0312841484815136	S
C3272	0.163848345160245	0.0203026594734018	S
C3273	-0.199875523523553	-0.25018442089764	G1
C3274	0.117996831559537	0.252162134020498	G2M
C3275	-0.121391601017814	-0.263107436859802	G1
C3276	0.0277185233059257	-0.0537316095907789	S
C3277	-0.199372659059436	0.456915671709909	G2M
C3278	-0.175798721635416	-0.273150834734088	G1
C3279	0.0455464956059772	-0.000531876106905582	S
C3280	-0.137236670904463	-0.256052348790423	G1
C3281	-0.180811073989934	-0.224612714527781	G1
C3282	-0.165385365258074	-0.260021962456004	G1
C3283	-0.143118554772092	-0.226824674687736	G1
C3284	-0.217087295290124	0.792873408978844	G2M
C3285	-0.19040140297608	-0.277003303673094	G1
C3286	-0.143145020563815	-0.199326912390541	G1
C3287	0.173472950643685	0.00455944773151579	S
C3288	0.0526841151720945	0.17827017273582	G2M
C3289	0.0104477593600995	0.32734527318143	G2M
C3290	-0.0153239779904142	0.0322387706366755	G2M
C3291	0.181172208437378	0.202498241879212	G2M
C3292	-0.131549388810079	-0.226156160465887	G1
C3293	-0.146145731593651	-0.233691628713885	G1
C3294	-0.140841311166066	-0.219544089675883	G1
C3295	0.0914475010464941	0.145307051892906	G2M
C3296	-0.16994889738359	-0.279466298559925	G1
C3297	0.0469384101855794	-0.128241291653569	S
C3298	0.263187605770058	0.355878079830935	G2M
C3299	-0.0663163225537135	0.30319351169914	G2M
C3300	-0.108664458348052	0.0657567412566605	G2M
C3301	-0.172676940411464	-0.224124947980693	G1
C3302	-0.00488497650467073	0.207006161436723	G2M
C3303	0.069945993024393	0.204835537194931	G2M
C3304	0.160893871178571	-0.108085223997952	S
C3305	-0.00381360317513557	0.378950621312452	G2M
C3306	0.196951076942889	-0.0924660069248006	S
C3307	-0.139798140058248	-0.278649980367094	G1
C3308	-0.0888794791184616	0.224947498847416	G2M
C3309	-0.044817632218961	0.130637466074937	G2M
C3310	0.0879398230440825	0.203743576860296	G2M
C3311	-0.20574206284279	-0.294413895026617	G1
C3312	0.316768018951838	0.148016382541121	S
C3313	-0.105953255345157	-0.227171247186259	G1
C3314	-0.138394343839781	-0.265887761971735	G1
C3315	-0.198406059688891	-0.228852714505629	G1
C3316	-0.177382740146212	-0.243895776468301	G1
C3317	0.184119200434439	0.0439396796986689	S
C3318	-0.0963164864493907	0.233606899977143	G2M
C3319	-0.166986967564223	0.237876133476041	G2M
C3320	0.016359432852289	0.333020760319624	G2M
C3321	-0.186925933223527	-0.241874456010564	G1
C3322	-0.00879166220849636	0.0482245330263063	G2M
C3323	0.179826410909661	0.166629000009635	S
C3324	-0.119951936253572	-0.229919601508995	G1
C3325	-0.128587025532457	-0.268180000546179	G1
C3326	-0.0507736730839968	-0.203841522219534	G1
C3327	-0.162549282532772	-0.196758292143274	G1
C3328	-0.00111929484084081	-0.260875644367304	G1
C3329	-0.182934144416724	-0.266972295616445	G1
C3330	0.0471437829640792	0.116963092434401	G2M
C3331	-0.0827593346680527	0.258439665465103	G2M
C3332	-0.134891830212982	-0.254933470089273	G1
C3333	-0.123704824864197	-0.221519214776361	G1
C3334	0.0433765347224478	0.109115311192648	G2M
C3335	-0.154510105053522	-0.25347415271691	G1
C3336	0.242430410257797	0.100541955833538	S
C3337	-0.0999531167830215	0.27325121492817	G2M
C3338	-0.0758432250296155	-0.247631416965143	G1
C3339	-0.164978944561671	-0.227744452103727	G1
C3340	-0.153718981920896	-0.257248434257752	G1
C3341	0.0271866515020714	0.557451575158679	G2M
C3342	-0.0915479450886327	0.0913952383166421	G2M
C3343	-0.206389495297114	-0.273763683793363	G1
C3344	-0.105464349570786	0.307258667571724	G2M
C3345	-0.0634483532983166	0.277566576846697	G2M
C3346	-0.179103622462919	-0.23162282571104	G1
C3347	0.0951669463687216	-0.0782674698179546	S
C3348	0.117431552154164	-0.174882128718167	S
C3349	0.0724392039521589	0.113509207017695	G2M
C3350	-0.181866228647713	-0.302486799350158	G1
C3351	0.23470648671196	-0.024450675619863	S
C3352	0.00689809619379239	0.21995526947533	G2M
C3353	-0.184597879581783	-0.25458509140803	G1
C3354	-0.186819860711485	-0.21744045976862	G1
C3355	-0.120628642808287	0.13981511460738	G2M
C3356	-0.0928612209588304	0.210836036427348	G2M
C3357	0.0729498153517485	0.364887527365243	G2M
C3358	-0.0112437812531337	0.182606670363446	G2M
C3359	0.10313937755335	-0.206904200338319	S
C3360	0.143663751835962	0.0348778263957296	S
C3361	0.198835626215468	-0.0633460302448456	S
