S.Score	G2M.Score	Phase
C4157	-0.0263916935519835	0.229687436565894	G2M
C4158	-0.102682483975441	-0.217725907974768	G1
C4159	-0.11709190341096	-0.201426475842082	G1
C4160	-0.14863208577462	-0.219119372867726	G1
C4161	-0.149854691384736	-0.243205199024143	G1
C4162	-0.165238972461122	-0.176304823142589	G1
C4163	0.164321727236707	-0.165336393130368	S
C4164	-0.102499527527619	0.0429587683936727	G2M
C4165	-0.0946311405623589	-0.21708179196457	G1
C4166	-0.124302216495858	-0.209403093356566	G1
C4167	0.269936194276704	0.0444298049114239	S
C4168	-0.0963348334914774	-0.203186105991298	G1
C4169	0.243383642414913	0.148407478425189	S
C4170	-0.122716257073385	-0.216366583464256	G1
C4171	0.274438264110031	-0.0277213097952725	S
C4172	0.143616261948206	0.0523215017188977	S
C4173	0.0830666414288825	0.268609567183404	G2M
C4174	0.107098797515308	0.0936268475548796	S
C4175	-0.13919868371048	-0.199695057725006	G1
C4176	-0.0789701384729654	-0.196801709687504	G1
C4177	0.628916298915378	0.147150952064625	S
C4178	0.323767760686549	0.0318524421037958	S
C4179	-0.133766364800761	-0.190266489305066	G1
C4180	-0.135369634988146	-0.238490747475034	G1
C4181	0.267659099230457	0.0604110247966383	S
C4182	-0.0793909136146473	0.421908676361248	G2M
C4183	-0.134190892560349	-0.202921621195475	G1
C4184	-0.0909601141865368	-0.193094814004543	G1
C4185	-0.0659641240374344	-0.220080717803728	G1
C4186	-0.0688997934187256	-0.243685204354155	G1
C4187	-0.133576581527689	-0.250760675610051	G1
C4188	-0.0905728300650699	-0.173963768115476	G1
C4189	-0.094755122863083	-0.247086609597362	G1
C4190	-0.158003719197694	-0.216421562966537	G1
C4191	-0.130221451036745	-0.201308278614175	G1
C4192	-0.0669339947601034	0.147253793568429	G2M
C4193	-0.117550776237546	-0.163723240629485	G1
C4194	-0.0390351189072554	0.285056653303537	G2M
C4195	-0.129090462905079	-0.216877925076088	G1
C4196	-0.0789720366383874	-0.13828274048409	G1
C4197	0.0959950877965234	-0.24382791242352	S
C4198	-0.0934133934811025	-0.208406334325103	G1
C4199	-0.121973710023839	-0.207238816452831	G1
C4200	0.271353823368528	0.198843000012323	S
C4201	0.234240575253105	-0.0509577199355502	S
C4202	0.0544922860996881	0.294142944630174	G2M
C4203	0.071929427911279	0.252330507926904	G2M
C4204	-0.134442594353152	-0.189291418784925	G1
C4205	0.266826284864741	-0.0376924059625591	S
C4206	-0.118965436460076	-0.227858573714964	G1
C4207	-0.0647176168131668	-0.228398552869246	G1
C4208	-0.0954698524692172	-0.173650510724264	G1
C4209	-0.0425473669337096	0.373589395741292	G2M
C4210	-0.0979405149132017	-0.168706214680972	G1
C4211	-0.142784817872512	-0.16196776201224	G1
C4212	-0.0660922946743861	0.60302585894654	G2M
C4213	-0.172249892390803	-0.216879925264589	G1
C4214	-0.095028189786031	-0.220298062041044	G1
C4215	-0.113621057480165	-0.204271959334767	G1
C4216	0.19138287479404	-0.11587069862252	S
C4217	-0.0480088163463847	-0.115076131966112	G1
C4218	-0.112907230023069	-0.165344181981304	G1
C4219	-0.0357957830300566	0.37669959627967	G2M
C4220	-0.0781721327166443	-0.202203371966375	G1
C4221	-0.0543958603844022	-0.129668980556983	G1
C4222	0.266139755244001	0.05597743771581	S
C4223	0.32524036714616	0.145810916018136	S
C4224	-0.165738295920216	-0.234714262750706	G1
C4225	0.238040233650085	0.268278658621319	G2M
C4226	-0.0850558757904691	-0.206765823981292	G1
C4227	-0.146788809051815	-0.249191932569956	G1
C4228	0.0168462990679789	-0.210577533498517	S
C4229	-0.131566230428585	-0.181595225284881	G1
C4230	-0.0971275367971918	-0.222294389462855	G1
C4231	-0.156421568195816	-0.191557590399544	G1
C4232	-0.0606474357357416	-0.159383781784063	G1
C4233	-0.115164402545042	-0.192269284058443	G1
C4234	-0.150939431503487	-0.218794519841909	G1
C4235	-0.0909615896412507	-0.207365537566096	G1
C4236	-0.088756344005892	-0.174255786834331	G1
C4237	-0.112131330499612	-0.187317910215085	G1
C4238	0.0688272677222668	0.318278862091388	G2M
C4239	-0.0679831123312392	0.168468817384326	G2M
C4240	-0.109896294238843	-0.211167658307063	G1
C4241	-0.0756767830766252	-0.141603654426765	G1
C4242	-0.0847897774831089	-0.165165628101995	G1
C4243	-0.0775456596663548	-0.181337096922554	G1
C4244	-0.125673880860929	-0.178032348399868	G1
C4245	-0.0897297306727145	-0.206366363938184	G1
C4246	-0.110125263536348	-0.169977798752788	G1
C4247	-0.13565107323712	-0.224308893584051	G1
C4248	0.00200833994287977	-0.172919714857773	S
C4249	-0.0724409794597442	-0.185597500373591	G1
C4250	-0.0738889341139403	-0.10784582799766	G1
C4251	-0.123610686983681	-0.245000323491689	G1
C4252	0.382253503011928	-0.0653464208020687	S
C4253	0.244195647753753	0.0889541564087361	S
C4254	-0.0880218019766893	-0.202465720995395	G1
C4255	-0.107532045792597	-0.183153428837737	G1
C4256	-0.0781093181423159	-0.134737746936624	G1
C4257	0.278765043013098	0.0554119553726498	S
C4258	-0.114368940673357	-0.182088851256437	G1
C4259	-0.104586834644283	-0.25018859671654	G1
C4260	-0.114355747781186	-0.212436283435049	G1
C4261	-0.123392835362143	-0.260692070786137	G1
C4262	0.234950312003039	0.183455258177708	S
C4263	-0.140737192475202	-0.175736612317968	G1
C4264	0.151610102570749	-0.17646188357963	S
C4265	-0.076950122402912	-0.192500426694166	G1
C4266	-0.107452466729219	-0.259889713097805	G1
C4267	-0.0625754416435227	-0.137455946597399	G1
C4268	-0.0870842240516835	-0.211340999222785	G1
C4269	-0.164516090494041	-0.240900918911593	G1
C4270	0.0755822920160327	0.35364955074078	G2M
C4271	-0.125861130836601	-0.228363209278893	G1
C4272	-0.147015344421026	-0.237415687177111	G1
C4273	-0.0583023619898397	-0.146303252116003	G1
C4274	-0.129345223986999	-0.200321786536522	G1
C4275	0.455488896829038	0.014325219248543	S
C4276	-0.170163746500626	-0.229589342213275	G1
C4277	-0.00151486970481648	0.150587515672648	G2M
C4278	0.0224119320779371	0.225434562754717	G2M
C4279	-0.146966813247225	-0.2034482356966	G1
C4280	-0.119700212461605	-0.272466443552896	G1
C4281	0.0413386610235332	-0.167818577071585	S
C4282	0.209728210658041	0.0864971345441465	S
C4283	-0.0520681846642818	0.505508745930679	G2M
C4284	0.168814362070973	-0.0342895156868446	S
C4285	-0.126312758981828	-0.223948834196345	G1
C4286	-0.130096393804256	-0.183700604153274	G1
C4287	-0.107166100578796	-0.167084169750458	G1
C4288	-0.100161106209526	0.158570719242922	G2M
C4289	0.302126780833983	-0.153659345789403	S
C4290	-0.105369866582268	-0.217906252161146	G1
C4291	-0.0922482658913467	-0.218334695284117	G1
C4292	0.0105277655123172	0.115670746655749	G2M
C4293	0.0150116594589794	0.283280944588703	G2M
C4294	0.148758390792664	0.0996321586097197	S
C4295	-0.156695655409296	-0.205469915980173	G1
C4296	-0.10242751971338	0.0493013867598379	G2M
C4297	-0.0343984214193969	0.325004389141887	G2M
C4298	-0.130427093056438	-0.23153687434074	G1
C4299	-0.0970107225399543	-0.225073141110071	G1
C4300	-0.0915175398150999	-0.177273175805487	G1
C4301	0.279305152500395	0.114386250590719	S
C4302	-0.0895326267357201	-0.164030019986085	G1
C4303	-0.121937705049926	-0.263207235926303	G1
C4304	-0.18637744327931	-0.285339814294812	G1
C4305	0.0889057428798888	0.0371912538483375	S
C4306	-0.114725122367869	-0.213000062413916	G1
C4307	0.16483065825072	-0.111011083358583	S
C4308	-0.132571507397376	-0.21763627980612	G1
C4309	-0.0622497490792016	0.0967685076593202	G2M
C4310	0.128644149187541	0.322215567312268	G2M
C4311	-0.0872514904820415	-0.129938293839678	G1
C4312	-0.135159555760207	-0.213235686334246	G1
C4313	-0.119734251791055	-0.125477032537467	G1
C4314	-0.15443729616679	-0.222389401063556	G1
C4315	-0.0514946103434275	-0.115723932833214	G1
C4316	-0.08894410853525	-0.228939133811795	G1
C4317	-0.0580101183945623	0.135142951602154	G2M
C4318	0.147946673776675	-0.127193791593399	S
C4319	-0.104845814343891	-0.00270550897052302	G1
C4320	0.214644806412466	0.0934321220334253	S
C4321	-0.115924404310978	-0.215797453027732	G1
C4322	-0.111496762334576	-0.151829615474598	G1
C4323	-0.127188402652341	-0.204168984138938	G1
C4324	-0.0971080525233877	-0.176028091775116	G1
C4325	0.0867955778865214	0.0127706383516643	S
C4326	-0.144785371030365	-0.253687290854558	G1
C4327	-0.0778349041204627	-0.161350143793497	G1
C4328	-0.0837785085413969	-0.111832195557485	G1
C4329	-0.116754552217289	-0.228342365645846	G1
C4330	0.0333154967215037	0.187455763442186	G2M
C4331	-0.122627556399505	-0.194270300623128	G1
C4332	-0.113944922420215	-0.182458555414219	G1
C4333	-0.0998554700323104	-0.164549281394443	G1
C4334	-0.051990513450114	-0.207378142194255	G1
C4335	-0.0573799843843095	-0.0643837680815445	G1
C4336	0.0629537260642631	0.0654077660992333	G2M
C4337	-0.112904698304111	-0.222270729431626	G1
C4338	0.1369770116633	0.0514207765704708	S
C4339	-0.11461626137999	-0.164942806593569	G1
C4340	-0.08158571247365	-0.124700867031692	G1
C4341	0.132597302429873	0.129098761278459	S
C4342	-0.0895381023969751	-0.170496913375609	G1
C4343	-0.112096089859612	-0.192190470255604	G1
C4344	-0.169723035092193	-0.236590960918263	G1
C4345	-0.071822801897951	-0.185190924517611	G1
C4346	-0.00308909081825257	-0.227366264687157	G1
C4347	-0.0828413697061482	-0.157660068886401	G1
C4348	-0.0916330668430114	-0.187225252038795	G1
C4349	0.293188040482365	0.0293283986068054	S
C4350	0.103740496851435	0.102982442565554	S
C4351	-0.0649434946534786	-0.239576512545798	G1
C4352	-0.114551960706081	-0.194969995246627	G1
C4353	-0.0650652170926598	-0.175825577832833	G1
C4354	-0.0625957174982195	-0.133701511363457	G1
C4355	-0.0695407060436894	-0.00618825702585846	G1
C4356	-0.0900266277450448	0.0362596836200507	G2M
C4357	0.0606981969649772	-0.219976461490024	S
C4358	-0.161108419900795	-0.184762129336038	G1
C4359	-0.127451584131335	-0.218254753310457	G1
C4360	-0.168659749750412	-0.201921942321687	G1
C4361	-0.0719873731806452	-0.0223868333047852	G1
C4362	-0.171205912643364	-0.234356265053688	G1
C4363	-0.0387551644179918	-0.00672636213423178	G1
C4364	-0.0278962765996865	0.181538687257254	G2M
C4365	-0.0779499816806419	-0.00712504079329984	G1
C4366	-0.141438425972973	-0.210195913041821	G1
C4367	-0.0969049898042513	-0.197676511232899	G1
C4368	-0.111661060463373	-0.234408829562812	G1
C4369	0.104657440231713	-0.0930220362092137	S
C4370	-0.116799275198823	0.0273960251720246	G2M
C4371	0.382001484367199	0.112298670762042	S
C4372	-0.0662914792990809	-0.171952432642427	G1
C4373	-0.111730634641602	-0.226674526711071	G1
C4374	-0.0936584960104006	-0.170273975611442	G1
C4375	-0.0973214248376395	-0.114813761638815	G1
C4376	-0.0874328062160152	-0.190305797746215	G1
C4377	-0.149018976311012	-0.212583135738735	G1
C4378	0.0197112346288747	0.49040935843156	G2M
C4379	-0.130646804341858	-0.254195046908048	G1
C4380	-0.14638398495675	-0.230938770091475	G1
C4381	-0.116888302333611	-0.153057009469675	G1
C4382	-0.0718494527295597	-0.183142828899775	G1
C4383	-0.103085571039468	-0.158327150932396	G1
C4384	-0.135171632041384	-0.20816607863948	G1
C4385	-0.0927877280480428	-0.173988692260255	G1
C4386	-0.129620603088424	-0.228114152179121	G1
C4387	0.0929385818562411	0.122312154004011	G2M
C4388	0.28328029645018	-0.059735995331672	S
C4389	-0.14600242065195	-0.239948662346354	G1
C4390	-0.138076341841834	-0.232022877470228	G1
C4391	0.0659863961256494	0.177367015799448	G2M
C4392	-0.0232946061531172	-0.145912299020185	G1
C4393	-0.0992927913124319	-0.212267487620475	G1
C4394	-0.146632606256491	-0.24023215009162	G1
C4395	0.264510879791096	0.288355567822597	G2M
C4396	0.190577542474088	-0.131358714771221	S
C4397	0.141152824426421	0.296442509097847	G2M
C4398	-0.0679217555382227	-0.147063576946718	G1
C4399	0.0205309869261723	0.414449842794382	G2M
C4400	0.123627168970875	0.29331156107972	G2M
C4401	-0.0424189103131913	-0.224523618860977	G1
C4402	-0.0840306818506946	-0.243053716961768	G1
C4403	-0.0889149280861768	-0.162177817811367	G1
C4404	-0.000832599719376687	0.220053602880608	G2M
C4405	-0.119109235906388	-0.206700444441125	G1
C4406	-0.0379290602833581	-0.160286444707874	G1
C4407	-0.135931062081453	-0.236552658615919	G1
C4408	-0.115354830149178	-0.1929269461998	G1
C4409	-0.0686577244093092	-0.194179059693361	G1
C4410	0.0215838847670035	-0.181412790701865	S
C4411	0.163321585936643	-0.104484459673612	S
C4412	0.254786198121877	0.106537245150207	S
C4413	-0.137328419810524	-0.206079052740496	G1
C4414	0.077649149394726	0.411867567839895	G2M
C4415	-0.0861224114363553	-0.249717289189372	G1
C4416	0.0693721795333268	0.401828434258934	G2M
C4417	0.280418433803754	0.00307976321828018	S
C4418	0.0779486698124996	0.473756317453952	G2M
C4419	-0.0606320364782998	-0.169568600755653	G1
C4420	-0.118377552677531	-0.184675241617774	G1
C4421	-0.0964824718366992	0.0120057714571392	G2M
C4422	-0.0412096483909536	0.587768322670392	G2M
C4423	-0.100207252372388	-0.148376275902135	G1
C4424	-0.106482194882922	-0.187982180068228	G1
C4425	0.286378202325058	0.103772777976986	S
C4426	0.353935708633197	0.0390177482930057	S
C4427	-0.0742889361841488	-0.206966821874294	G1
C4428	-0.0371940166212128	-0.219471371906909	G1
C4429	-0.143665364180385	-0.216106131914986	G1
C4430	-0.120821750072015	-0.218143510172978	G1
C4431	0.177844865124821	-0.109195476998498	S
C4432	-0.0346808811613788	0.574970887651401	G2M
C4433	-0.105211887225407	-0.173458913937767	G1
C4434	-0.105469475703001	-0.143782075652386	G1
C4435	-0.110480292063468	-0.248843925425112	G1
C4436	-0.129549060435653	-0.217067458671699	G1
C4437	-0.0888946665983842	-0.172526015682394	G1
C4438	-0.0855172076531292	-0.175107603167169	G1
C4439	-0.120922361847131	-0.192833982523133	G1
C4440	-0.115877867540659	-0.183998954970402	G1
C4441	-0.0246338442032501	0.404748666382523	G2M
C4442	0.220159098917032	0.0972702657513688	S
C4443	-0.0221112888166086	0.525200611496389	G2M
C4444	-0.0978804930445871	-0.181082152572469	G1
C4445	-0.111613043777629	-0.20744833013746	G1
C4446	-0.110815742314761	-0.188230002837389	G1
C4447	-0.0412364218608215	-0.12310050871044	G1
C4448	-0.0534625740304847	-0.200879538443184	G1
C4449	0.0754556500590662	0.293845198177924	G2M
C4450	-0.163721209955999	-0.22050859357725	G1
C4451	-0.10850203122352	-0.138228049842312	G1
C4452	-0.12580388737514	-0.157365152024537	G1
C4453	-0.0704610689612146	-0.126594423803681	G1
C4454	-0.0966240608561158	-0.177857060738753	G1
C4455	0.00761259373453566	0.445355169265332	G2M
C4456	-0.0861275879291167	-0.187565979858158	G1
C4457	-0.112944817012442	-0.162311382517726	G1
C4458	-0.0855106027557682	-0.198631822128154	G1
C4459	0.0841337218525602	0.477343681754487	G2M
C4460	-0.137326400036174	-0.193283756338681	G1
C4461	-0.0490316692878893	-0.185571850248413	G1
C4462	-0.154326725349914	-0.210154431200715	G1
C4463	-0.1189229813781	-0.162437810692753	G1
C4464	-0.0996821704594116	-0.159712730449885	G1
C4465	-0.0898871252174919	-0.232241524517098	G1
C4466	-0.0485778562457018	-0.0701884289110049	G1
C4467	-0.0184866921244123	-0.202649219519465	G1
C4468	-0.130011233113999	-0.23519870453399	G1
C4469	-0.122907432595685	-0.197752370195566	G1
C4470	-0.147560749483722	-0.237354821044876	G1
C4471	0.136940008812305	0.164313998319688	G2M
C4472	-0.120755919820615	-0.170510216145194	G1
C4473	-0.100281132896609	-0.179810440629313	G1
C4474	0.186076466727467	-0.0782404360186443	S
C4475	-0.0947189931325923	-0.208283367581291	G1
C4476	-0.12603964156859	-0.202810427981442	G1
C4477	-0.098742801785825	-0.201701677175486	G1
C4478	-0.0416430036664361	-0.0876513281848594	G1
C4479	-0.0917983877763882	-0.161128444664194	G1
C4480	-0.0506108828748514	-0.146785251458603	G1
C4481	-0.00662211467376481	0.309068215217358	G2M
C4482	-0.0888976176188333	-0.135869532244729	G1
C4483	0.042051179182029	0.415168693967927	G2M
C4484	0.115605150768979	0.168033227917996	G2M
C4485	-0.104090354758649	-0.244443886537275	G1
C4486	-0.114872927134344	-0.167737679506305	G1
C4487	-0.106014121521207	-0.193870702938049	G1
C4488	-0.122725079678889	-0.246781924024948	G1
C4489	0.34173137559973	-0.0559282153988828	S
C4490	-0.152687710271043	-0.199498301198809	G1
C4491	-0.146324328215742	-0.193707924344938	G1
C4492	-0.123258243577416	-0.179955303774651	G1
C4493	0.0843391523241218	-0.0931115197958665	S
C4494	0.0148428909183347	-0.143212140173171	S
C4495	-0.0663398185758993	-0.229913491730086	G1
C4496	-0.134781031688036	-0.243818708222432	G1
C4497	-0.123746226007589	-0.165782490649932	G1
C4498	-0.14884784011976	-0.263163402329899	G1
C4499	-0.0753496231343652	-0.181035758646839	G1
C4500	-0.144352360833738	-0.146591373007894	G1
C4501	-0.0936429206374805	-0.194174243816596	G1
C4502	-0.019016978670221	0.671461278656881	G2M
C4503	-0.0476911469033968	0.108939087676117	G2M
C4504	-0.0983746633738836	-0.242357858842841	G1
C4505	0.228065817241721	-0.0341372751747698	S
C4506	-0.0789764592920822	-0.247150341351051	G1
C4507	-0.0273378604895783	0.496982344483941	G2M
C4508	-0.0590868290477867	0.453218293459645	G2M
C4509	0.0877704410790627	0.426626065210796	G2M
C4510	-0.136095353218178	-0.216823859504892	G1
C4511	-0.0950124037580692	-0.210879116448454	G1
C4512	-0.0751744479356464	-0.241928078613578	G1
C4513	-0.076674153879938	-0.201008185910226	G1
C4514	-0.128727297621769	-0.216852020535357	G1
C4515	-0.108319213253899	-0.147144422623957	G1
C4516	-0.0967668355283285	-0.174994517417409	G1
C4517	-0.0834113489156585	-0.132068539222401	G1
C4518	-0.0360831390326273	0.239041618211527	G2M
C4519	-0.108904107126231	-0.140735660576488	G1
C4520	0.106298538061825	0.179331364565701	G2M
C4521	-0.114101233558306	-0.18581991992462	G1
C4522	-0.162309702653829	-0.211231352464505	G1
C4523	-0.123884590480938	-0.203619270117082	G1
C4524	-0.126722504253569	-0.207854125336704	G1
C4525	-0.137156722682417	-0.217750008693533	G1
C4526	-0.0948432037366816	-0.222042225035522	G1
C4527	-0.113548648942549	-0.194438606760045	G1
C4528	-0.044778999112178	-0.0770519489569242	G1
C4529	-0.183494541564412	-0.279578050538122	G1
C4530	-0.119560738242231	-0.251744727058167	G1
C4531	0.164429493490174	-0.12369629593162	S
C4532	0.0366633721864827	-0.202282298092144	S
C4533	-0.00551638964813625	-0.143011925312078	G1
C4534	-0.142671068457748	-0.219573804451207	G1
C4535	-0.129891179607632	-0.209531154188961	G1
C4536	-0.0637029382257252	0.571603696273327	G2M
C4537	-0.13593815240861	1.55656383351022e-05	G2M
C4538	0.0216800922551851	0.16301606305455	G2M
C4539	-0.142197387194585	-0.265309123682302	G1
C4540	-0.123606675308596	-0.183506235041331	G1
C4541	-0.0780681660504093	-0.213372221543664	G1
C4542	-0.0913956701184291	-0.0643464449109229	G1
C4543	-0.13702872418659	-0.231632758423607	G1
C4544	-0.105772322669768	-0.215049934785497	G1
C4545	-0.137174697115699	-0.24102665477682	G1
C4546	0.240400971311753	-0.158817416370451	S
C4547	-0.0988792717268392	-0.196903895429816	G1
C4548	-0.0380386340667882	0.51765305931546	G2M
C4549	0.255620807541308	0.01630031688979	S
C4550	-0.102236566350111	-0.23333666495185	G1
C4551	-0.124006716087215	-0.165832969474641	G1
C4552	-0.154655924401718	-0.178810231619496	G1
C4553	-0.128875951624647	-0.210030988894024	G1
C4554	-0.0852493553493226	-0.166363624882303	G1
C4555	-0.0626220511201401	-0.208796163895371	G1
C4556	0.0768161693645031	-0.0489211141688705	S
C4557	-0.0859259417261702	-0.196856440633979	G1
C4558	-0.0977245631733091	-0.165729397678815	G1
C4559	-0.144104608186679	-0.207956954347726	G1
C4560	0.198724508807198	0.29462640105371	G2M
C4561	0.0369617327601482	0.286994538169762	G2M
C4562	-0.105192749503943	0.476288047823031	G2M
C4563	0.106645931788021	0.208893822503155	G2M
C4564	0.0298124281461653	-0.0325739489320229	S
C4565	-0.139458236249621	-0.24153475136934	G1
C4566	-0.100146497240144	0.592273812476151	G2M
C4567	0.0395993807415414	0.507912432615534	G2M
C4568	-0.0453603315644205	-0.172481520038953	G1
C4569	-0.0775526235992681	-0.198243512302198	G1
C4570	-0.0865508303650065	-0.123786838241742	G1
C4571	0.255372026061442	0.223841914337997	S
C4572	0.0548849431456963	0.115498271175116	G2M
C4573	-0.109883609321969	-0.219387922271259	G1
C4574	-0.177681173214596	-0.196874675230338	G1
C4575	-0.157798801643737	-0.162323135395065	G1
C4576	-0.0914232017233385	-0.193168327688269	G1
C4577	-0.127773481167865	-0.153826462268933	G1
C4578	0.169109217134002	-0.0515341145195865	S
C4579	-0.147286055613332	-0.188819707872232	G1
C4580	0.430315422378897	0.237466589718616	S
C4581	-0.123882952575462	-0.223232980349393	G1
C4582	0.132176644473769	0.184498384301635	G2M
C4583	-0.163179709513844	-0.195494029446575	G1
C4584	-0.0833378807771319	-0.152822613029208	G1
C4585	-0.0814027262423763	-0.189370593489904	G1
C4586	-0.106544138586892	-0.182847348635829	G1
C4587	-0.0904865905565057	-0.205816588472679	G1
C4588	-0.0961971225602338	0.664044153026795	G2M
C4589	-0.0927558431311982	-0.174940181471012	G1
C4590	0.268628434904145	0.0413902077342205	S
C4591	-0.1156603640048	-0.180091005269788	G1
C4592	-0.0598191764347815	-0.256640368412836	G1
C4593	-0.00464115251864489	0.414725125640149	G2M
C4594	0.384234782334947	0.0183822775741266	S
C4595	-0.0190957554569778	0.272759298455245	G2M
C4596	-0.10505808270804	-0.2154512385263	G1
C4597	-0.0413872314267545	-0.175490391574749	G1
C4598	-0.179830714574185	-0.274222948821653	G1
C4599	0.109547087374418	0.427270218234232	G2M
C4600	-0.105649929078561	-0.195592457794565	G1
C4601	-0.0981226808848867	-0.197190547128987	G1
C4602	-0.135458284996289	-0.198551726886147	G1
C4603	-0.137484563190342	-0.158524944524594	G1
C4604	-0.0817436791607762	-0.145037004528426	G1
C4605	0.441006965270064	0.105281044628052	S
C4606	-0.0930143732884905	-0.218123849169206	G1
C4607	0.0262988298364722	0.32760767753802	G2M
C4608	0.00185791587917231	0.386483044479052	G2M
C4609	-0.123957736853424	-0.208807263441001	G1
C4610	-0.0901811571856229	-0.178618031650231	G1
C4611	-0.0307792171389987	-0.155645125287776	G1
C4612	-0.0670894601134697	-0.150898741424611	G1
C4613	0.0581461707260646	0.0720778191758487	G2M
C4614	-0.150955322044723	-0.205911248184819	G1
C4615	-0.13022344500491	-0.222863934509543	G1
C4616	-0.135776846001661	-0.245125227587244	G1
C4617	-0.0273641473545269	-0.202118531477742	G1
C4618	-0.130018817480468	-0.149941765254763	G1
C4619	-0.145213411788559	-0.221005649848621	G1
C4620	0.172589043805331	0.301753420953689	G2M
C4621	-0.120069484246588	-0.197872242274725	G1
C4622	-0.11827611922815	-0.224560829101507	G1
C4623	-0.0510143722079225	-0.137052194993248	G1
C4624	-0.105004139212337	0.238849273940095	G2M
C4625	0.415681862214368	0.296903532875762	S
C4626	-0.116187905270471	-0.185475915376346	G1
C4627	-0.0766007343478353	-0.219105927795076	G1
C4628	-0.0808419928303989	-0.176651498822156	G1
C4629	-0.147365409179618	-0.197691815188658	G1
C4630	0.133927678213557	0.449092806329554	G2M
C4631	0.403057151675643	-0.0633096449167435	S
C4632	0.162759206518038	0.262590236717012	G2M
C4633	0.0552675226907185	0.145466954801203	G2M
C4634	-0.117108616929015	-0.170363661375988	G1
C4635	-0.158876467421988	-0.220732801770591	G1
C4636	-0.0561490197608805	-0.217173532934146	G1
C4637	-0.0800208816546127	-0.190090260828731	G1
C4638	0.0140665158359186	-0.195040831979974	S
C4639	0.145036225688808	0.290351666214108	G2M
C4640	-0.0767057834508149	-0.00672860764865096	G1
C4641	0.0103929538218278	-0.156946163301691	S
C4642	-0.0185307606139561	0.3580268905227	G2M
C4643	-0.105532594493402	-0.202974745824243	G1
C4644	-0.0948258324154854	-0.245536817328784	G1
C4645	-0.112245141871268	-0.204439474969832	G1
C4646	-0.0503318550949549	-0.161972333460669	G1
C4647	-0.0631010649844909	-0.151280558771475	G1
C4648	-0.156881303086103	-0.206513423232416	G1
C4649	-0.0844147731805404	-0.22501801643167	G1
C4650	-0.132188209121767	-0.199415480511354	G1
C4651	-0.0565672900135635	0.287903950531503	G2M
C4652	-0.110726388442703	-0.189100767990809	G1
C4653	0.287125010522154	0.00643286722372632	S
C4654	-0.115571722036608	-0.205222193846424	G1
C4655	-0.137738788499643	-0.220695031469733	G1
C4656	-0.134389738222399	-0.232899122352573	G1
C4657	0.0685999541921919	-0.150485062595217	S
C4658	-0.114954306007996	-0.195202196834193	G1
C4659	-0.107511416953588	-0.132998746406874	G1
C4660	0.171891772029065	0.26496995244359	G2M
C4661	0.0559752217768585	-0.0278361194696048	S
C4662	-0.0961221957802185	-0.0901040653912674	G1
C4663	0.0301133021648431	0.0700205327674766	G2M
C4664	-0.0565580041640253	-0.192160142349633	G1
C4665	0.0883014273579606	0.123931120688946	G2M
C4666	0.00430601694381086	0.424113922995827	G2M
C4667	0.272050853742529	0.20126429662534	S
C4668	-0.125664463904832	-0.225080067815151	G1
C4669	-0.0679783592840342	-0.179941717971646	G1
C4670	-0.124285816776352	-0.178961924372214	G1
C4671	0.300411838681863	-0.126625556705257	S
C4672	0.339730782139701	0.172416007275926	S
C4673	-0.113193577730339	-0.228231575156362	G1
C4674	0.164536134535027	0.0865284514264579	S
C4675	0.0267228655082802	0.534231774663771	G2M
C4676	-0.0943147630075325	-0.15805258175025	G1
C4677	-0.10477011748128	-0.207504372103509	G1
C4678	-0.139067438265032	-0.174848849046439	G1
C4679	-0.106509407425495	-0.245842581964454	G1
C4680	0.246840323605809	0.0899629772975368	S
C4681	-0.109385935682887	-0.210218292534381	G1
C4682	0.0513642347194428	-0.140496532957009	S
C4683	-0.122984200320774	-0.176711765093632	G1
C4684	-0.109480295149685	-0.204143289852698	G1
C4685	0.133965306228382	-0.0353805063467681	S
C4686	-0.117711549043203	-0.199562493096913	G1
C4687	0.16238062302521	0.0178035847343776	S
C4688	-0.137804943359339	-0.220450206341799	G1
C4689	-0.0768959996265991	-0.209501183452548	G1
C4690	-0.075249767581803	0.0570200563652474	G2M
C4691	-0.00916342508902984	-0.0651901285501802	G1
C4692	-0.145212478939184	-0.188267656967895	G1
C4693	-0.138225862147025	-0.224728777146237	G1
C4694	0.0884092944928331	0.13800283376619	G2M
C4695	-0.09402358384237	-0.229280344941933	G1
C4696	0.330090801911656	0.161420888184407	S
C4697	-0.118817565108162	-0.193083950089636	G1
C4698	0.345062207642172	-0.0470367602650065	S
C4699	-0.145143517578899	-0.223521947501165	G1
C4700	-0.0855468503357742	-0.17107924072149	G1
C4701	-0.126462793988543	-0.212620536083342	G1
C4702	-0.115493806953486	-0.232551700455163	G1
C4703	-0.116111612738658	-0.192779693215233	G1
C4704	-0.120150902201129	-0.171313161144483	G1
C4705	-0.102543023147652	-0.180969114711187	G1
C4706	-0.169217768787428	-0.144834816260364	G1
C4707	-0.135310278468343	-0.214579789680997	G1
C4708	-0.106121572833588	-0.214435862452731	G1
C4709	0.0658055227917208	0.280885168928263	G2M
C4710	0.103266227535646	-0.0366923344371869	S
C4711	0.0927613993763955	0.245437158473806	G2M
C4712	-0.138769087111957	-0.171881955926674	G1
C4713	-0.0865705583233416	-0.213315408456613	G1
C4714	-0.103946083852528	-0.178462112576248	G1
