S.Score	G2M.Score	Phase
C583	0.00737143815769745	-0.0761453164856415	S
C584	-0.119819279449558	-0.200258749214906	G1
C585	-0.0827567283987285	-0.22853261463737	G1
C586	-0.104401860687556	-0.195345288903963	G1
C587	0.0139309990537947	0.394523279139455	G2M
C588	-0.151406367841647	-0.268926229745655	G1
C589	-0.0691446339555219	-0.221769958694099	G1
C590	-0.0951413663823381	-0.164442405367589	G1
C591	-0.128962416337085	-0.190581405089884	G1
C592	-0.0774771360788961	0.55768981243274	G2M
C593	0.197901106576792	0.508313628885845	G2M
C594	-0.10517947744103	-0.212111199317844	G1
C595	-0.141460192847679	-0.172335215146728	G1
C596	-0.122660970647693	0.0481803331175507	G2M
C597	0.0892255158364847	0.316599910886576	G2M
C598	-0.118174039373715	-0.19619324690644	G1
C599	-0.0597395496916519	-0.182811557632816	G1
C600	-0.116417625359008	-0.175927778372864	G1
C601	-0.0989242286521426	-0.197581996515758	G1
C602	-0.108853679371052	-0.202883338983367	G1
C603	-0.135162732334196	-0.204362768956747	G1
C604	-0.146239283742813	-0.244470374306771	G1
C605	-0.132723671574447	-0.264322693244042	G1
C606	-0.037193026636852	0.292811058211848	G2M
C607	-0.105944655813549	-0.160904339754618	G1
C608	0.163950545743874	-0.0889902420670213	S
C609	0.271294197542232	0.184740424172735	S
C610	0.34295957274146	0.00583665254646537	S
C611	0.179029313552065	0.494224444074737	G2M
C612	-0.149922194636682	-0.192368970592969	G1
C613	-0.104751946880113	-0.173259788474404	G1
C614	-0.0988957624756653	-0.19401494439564	G1
C615	-0.062721700549002	-0.192473881819071	G1
C616	-0.0925779891507719	-0.178326133791741	G1
C617	-0.0736213469935813	0.160880007789023	G2M
C618	0.162998332927086	-0.0449168140706327	S
C619	-0.0891441507424036	-0.170239323667843	G1
C620	0.0659455111389253	0.227357378865021	G2M
C621	-0.0401579203147024	-0.219619350156817	G1
C622	-0.13093692103104	-0.147286503633988	G1
C623	-0.1048525491373	-0.186798597614927	G1
C624	0.0374503025723281	0.233585852571789	G2M
C625	-0.0730844553168136	-0.185273133155261	G1
C626	-0.0208071941652151	-0.197463365063579	G1
C627	-0.0920618104841138	0.190433053258508	G2M
C628	-0.0973226889479804	-0.228433391287347	G1
C629	0.040721573630574	0.416007090859814	G2M
C630	-0.117634316568205	-0.209571045665071	G1
C631	-0.0356365505400355	-0.0245841850499352	G1
C632	0.155935792936858	-0.174143209923391	S
C633	-0.00378835910743613	0.35459387389004	G2M
C634	0.155834684095503	0.347402198846143	G2M
C635	-0.119500514357272	-0.169870448422262	G1
C636	0.212521661976315	-0.035523930074022	S
C637	0.181223408497304	-0.0434022813380758	S
C638	-0.114421166459052	-0.212858589609198	G1
C639	-0.103586326263741	-0.210226776620841	G1
C640	-0.13086625694193	-0.201898909603432	G1
C641	-0.116269862003701	-0.210445946901587	G1
C642	-0.106803935228305	-0.222537894783997	G1
C643	0.0984387376275047	0.0419906075041125	S
C644	0.00394273936342002	-0.20334242241737	S
C645	-0.155149480181272	-0.235485305617206	G1
C646	-0.111322030710087	-0.166713310667154	G1
C647	-0.079614007624213	-0.171600434661725	G1
C648	-0.11650730881774	-0.231775229190764	G1
C649	-0.0890338274994379	-0.0931260368595325	G1
C650	-0.158016527992211	-0.242634580876036	G1
C651	-0.0629829642587848	-0.164998675177837	G1
C652	-0.107069180110583	-0.197935223684408	G1
C653	-0.158519062578935	-0.186991949821707	G1
C654	-0.114615670689589	-0.218282968367196	G1
C655	0.0239809365485323	-0.126106056823347	S
C656	-0.146603039393714	-0.220616906805319	G1
C657	0.30711637204364	0.0557492285927729	S
C658	-0.0539119610848296	0.137072531186947	G2M
C659	0.0870724760177411	0.262846901242519	G2M
C660	-0.0669910208450399	0.695953508746631	G2M
C661	-0.0752807603794374	-0.206400054218832	G1
C662	-0.0469973841180574	-0.125992624748364	G1
C663	-0.138354000805505	-0.215007499291079	G1
C664	-0.125120841022978	-0.147734314800102	G1
C665	0.208550522814366	-0.195068940715215	S
C666	-0.0681851655616224	-0.192120452073513	G1
C667	-0.137570941742227	-0.235312500048805	G1
C668	-0.111106818461578	-0.226055299170267	G1
C669	-0.149462318481678	-0.207740923338124	G1
C670	-0.105530492153623	-0.22477455540291	G1
C671	-0.0552495098223625	-0.0987014638183659	G1
C672	-0.0945167808080218	-0.212924501125092	G1
C673	0.0866991880028778	-0.0515487351027524	S
C674	-0.0742718277958458	-0.161307209750429	G1
C675	-0.145097124400184	-0.263273103139522	G1
C676	-0.0154167350580482	-0.210088884626266	G1
C677	0.375292096929454	0.10648786734911	S
C678	-0.138810211187671	-0.183110015847914	G1
C679	0.123269420689382	0.0601857064604918	S
C680	-0.0353907984004704	0.34389921921006	G2M
C681	-0.0106910345480826	0.307675749730373	G2M
C682	-0.128930605202344	0.0564485732537607	G2M
C683	-0.139867287875096	-0.229228945106714	G1
C684	-0.0859912419280597	-0.209735121038255	G1
C685	-0.138437109152952	-0.227814946649118	G1
C686	-0.0928102492277438	-0.196927800875519	G1
C687	0.247044128722118	0.00216438507294225	S
C688	-0.102506531171807	-0.195965803943769	G1
C689	-0.0797359692246536	0.400785763253711	G2M
C690	0.204288985075371	0.164631294820119	S
C691	-0.113588359777627	-0.185997104237017	G1
C692	-0.0900133434216281	-0.2297765438566	G1
C693	-0.125923768010897	-0.200197784777893	G1
C694	-0.118115358935498	-0.216371378911932	G1
C695	0.140961474937656	0.2205482468505	G2M
C696	0.0156583616475202	-0.149804918639964	S
C697	-0.11419300833195	-0.230277858380248	G1
C698	-0.0891729832491174	-0.144951211843392	G1
C699	-0.129546086500969	-0.175095414349862	G1
C700	-0.116258992400333	-0.167224412425717	G1
C701	-0.0223245813269432	0.477524101405916	G2M
C702	-0.0731336376238332	0.540426381192784	G2M
C703	-0.104488180943527	-0.187418755818898	G1
C704	-0.141632980303911	0.620461919172631	G2M
C705	-0.108335504105454	-0.242686756524103	G1
C706	-0.120026099604089	-0.194368094875501	G1
C707	-0.103274967545491	-0.199568722860353	G1
C708	-0.0936201743461535	-0.146134661735015	G1
C709	-0.0799982049098839	-0.1426451977946	G1
C710	-0.137775335366069	-0.236122589470133	G1
C711	0.0411232429645053	0.184800253692681	G2M
C712	0.324148313244144	0.148148370093697	S
C713	-0.125073869011714	-0.238016683885857	G1
C714	-0.151976633018226	-0.212193256857038	G1
C715	-0.162116750549451	-0.226395855424886	G1
C716	-0.0903107201844309	-0.199855208657	G1
C717	-0.0689580063217301	-0.154845488020966	G1
C718	0.0426196269215174	-0.164887460234411	S
C719	0.198227416501289	0.20260096026399	G2M
C720	0.282677670785813	0.073229157326582	S
C721	-0.106696949571365	-0.143014396021294	G1
C722	-0.11328347392513	-0.165048320199602	G1
C723	0.278265659978227	0.0588035257213411	S
C724	-0.069570413631813	-0.149492433255606	G1
C725	-0.187090295652321	-0.234678078792804	G1
C726	-0.134036115654286	-0.217588923620843	G1
C727	-0.0949679438022742	-0.258905730921905	G1
C728	-0.0745342381674549	-0.214016427222397	G1
C729	-0.0772270521763371	-0.112167724214324	G1
C730	-0.123659936097754	-0.230894827902958	G1
C731	0.106908530581694	-0.0957433573597127	S
C732	-0.0924656287984627	-0.178283877819492	G1
C733	-0.0974764470859412	-0.180460110552263	G1
C734	-0.0970383775755665	-0.181731334606765	G1
C735	0.283625006936413	0.0921148287913183	S
C736	-0.125156600320158	-0.18357875114224	G1
C737	-0.184335007612955	-0.22893375475594	G1
C738	-0.142336247853924	-0.25742507067774	G1
C739	0.0393529943839989	0.390045222782572	G2M
C740	-0.098806293931426	-0.135807208353304	G1
C741	-0.121250827516394	-0.190688531222847	G1
C742	-0.144888702140634	-0.21042153219167	G1
C743	-0.0849681638863201	-0.207773331271422	G1
C744	-0.081459607452675	-0.196006779172855	G1
C745	0.086662115365221	0.292709506573299	G2M
C746	0.0430430056909238	0.324418997506153	G2M
C747	-0.107940194271707	-0.118324656347648	G1
C748	-0.075996308641227	-0.0841170878318738	G1
C749	-0.0714201636292629	0.210563398946784	G2M
C750	-0.111694419582382	-0.203635102892179	G1
C751	-0.119868135182342	-0.211995831789533	G1
C752	0.208624653387063	0.0624261241196285	S
C753	-0.0710075752465225	-0.229553002200646	G1
C754	-0.121466655504317	-0.167014551989706	G1
C755	-0.0790826272629974	-0.193407635573377	G1
C756	-0.140437593381923	-0.25620890040933	G1
C757	0.107109637010675	0.160690054876878	G2M
C758	-0.0672181073632064	-0.178449289343195	G1
C759	0.0391273866207363	0.514356768011405	G2M
C760	-0.0992021155938552	-0.219329678542356	G1
C761	-0.152967589582952	-0.260327474534998	G1
C762	0.0803437528117422	0.214497652204082	G2M
C763	-0.11045365376414	-0.201394900036312	G1
C764	-0.146234107629297	-0.207108883221719	G1
C765	-0.142340854726877	-0.206109924137554	G1
C766	-0.107991271202652	-0.168955469136525	G1
C767	-0.130892529138464	-0.19808870888326	G1
C768	-0.09404033727915	-0.160486823820025	G1
C769	-0.0641732066513876	-0.176278522967025	G1
C770	-0.16200669866886	-0.205578998852284	G1
C771	-0.113269567007603	-0.183051413312201	G1
C772	-0.119430408437262	-0.231448964004623	G1
C773	-0.0865281231281382	-0.180267746608893	G1
C774	-0.105090266409771	-0.151585547901025	G1
C775	-0.180318088026171	-0.244678450640433	G1
C776	-0.140230794115333	-0.201656834537792	G1
C777	-0.0883567355395253	-0.200640112273889	G1
C778	0.0965797647213787	-0.208952597760669	S
C779	-0.127451628080442	-0.190943296205163	G1
C780	-0.00468568820443718	0.259368360627455	G2M
C781	-0.000541346015826394	-0.0118848212764834	G1
C782	-0.121751129963662	-0.205548101581024	G1
C783	-0.117483695435086	-0.217397336727632	G1
C784	0.0915918403227305	0.367266457603342	G2M
C785	-0.0648393197016628	-0.19823726062184	G1
C786	0.0178941734556799	0.0074768204182738	S
C787	0.00158602074226802	0.49770103824322	G2M
C788	-0.107274665970841	-0.251830865997215	G1
C789	-0.132727797737958	-0.220020463664389	G1
C790	0.0352585458305407	0.31947175349366	G2M
C791	-0.116762674733235	-0.204664780955069	G1
C792	0.0846388825349475	0.353150579019436	G2M
C793	0.052628878333561	0.278029038625371	G2M
C794	0.0747728471289034	0.214927177083951	G2M
C795	0.0655727184479021	0.290038392717065	G2M
C796	-0.110148882642834	-0.193426550523038	G1
C797	-0.12451887765463	-0.2304783339604	G1
C798	0.0166298422868491	0.414587152772912	G2M
C799	-0.0908580682608378	-0.159790452062843	G1
C800	-0.0903964065675636	-0.233808731664526	G1
C801	-0.0465118333514483	-0.216272859958007	G1
C802	0.205135293978343	0.0831572901098809	S
C803	-0.0189554594199109	-0.200725406762483	G1
C804	-0.108445760243748	-0.219352854122867	G1
C805	-0.142251019831894	-0.189937570328577	G1
C806	-0.12323843062359	-0.219323709097619	G1
C807	0.0788950185460992	0.518789290564165	G2M
C808	-0.154716028307769	-0.241201996192715	G1
C809	-0.106267988404936	-0.221749896570012	G1
C810	-0.139308786554129	-0.184796749327535	G1
C811	0.0543031862762758	-0.118263566256844	S
C812	-0.0909155502267455	-0.232824746511448	G1
C813	-0.129515074388117	-0.179067291907534	G1
C814	-0.118464341567666	-0.232875486063798	G1
C815	-0.0759550068836473	0.198498398428793	G2M
C816	-0.0976471863965617	-0.18168725903043	G1
C817	-0.157966435351325	-0.194052997670159	G1
C818	-0.121376561295425	-0.25002641078752	G1
C819	-0.166003194264176	-0.262321403476154	G1
C820	0.138512139783693	0.291625548708348	G2M
C821	-0.143283884144767	-0.237191802732642	G1
C822	0.304339148937921	-0.00205065165613044	S
C823	-0.0964779077333922	-0.13203937716929	G1
C824	-0.136505391777727	-0.203910144350054	G1
C825	-0.134827897933109	-0.235733562614508	G1
C826	0.011628808135262	0.158128777481564	G2M
C827	-0.104596617352227	-0.243097502450963	G1
C828	0.455352219255171	0.135411917106546	S
C829	-0.0515234428553395	-0.116751115310213	G1
C830	-0.0887953035584836	-0.151575835704457	G1
C831	0.297009893160957	-0.103555220754491	S
C832	0.185945931403392	0.207342300590363	G2M
C833	-0.0595386423153572	-0.157932776942349	G1
C834	-0.0846158977280612	-0.169387634899746	G1
C835	0.439551847217234	0.297525154121221	S
C836	-0.107544755328563	-0.17910354032497	G1
C837	0.177377341135267	-0.0358072170010288	S
C838	0.193073555633322	0.354999612620438	G2M
C839	0.0223238742003386	0.0805817464454923	G2M
C840	0.209438039325795	0.071983249581467	S
C841	-0.0241852255341911	0.516072265049483	G2M
C842	-0.0969927519943547	-0.19844064667383	G1
C843	-0.0908075274142051	-0.180976647687037	G1
C844	-0.126023017438832	-0.178126913369828	G1
C845	-0.0979180684264603	-0.185357251237883	G1
C846	-0.12258136810463	-0.231193848672499	G1
C847	-0.14653269170413	-0.20312640782688	G1
C848	0.154803043538755	0.0319561539551273	S
C849	0.2885048657819	0.0767326097181247	S
C850	-0.139948283716205	-0.237643425995778	G1
C851	-0.110307373875084	-0.214756563740932	G1
C852	0.165426988483652	0.216617262409903	G2M
C853	-0.0182434541162617	0.386400272355205	G2M
C854	-0.0891612251876811	-0.175729017010528	G1
C855	0.240432049848153	-0.0825572614134645	S
C856	0.302393577249466	-0.0317720191493416	S
C857	0.210399398451023	0.0981253452923087	S
C858	-0.106036479846809	-0.205376058898256	G1
C859	-0.119966050118979	-0.179670018466904	G1
C860	-0.120260747018617	-0.212466698409747	G1
C861	-0.0191557807074155	0.386027323447597	G2M
C862	-0.139831163216331	-0.166302525030746	G1
C863	0.312551229259103	-0.0922731586779271	S
C864	0.326932551045578	-0.115234513436024	S
C865	0.0592449799550593	-0.110431414079566	S
C866	-0.123312260797814	-0.193131987220979	G1
C867	0.159589079584063	0.13278496948495	S
C868	-0.0858001340940972	-0.259956399926259	G1
C869	0.205335946072969	-0.0677344996059768	S
C870	-0.115056796392593	-0.181039831165643	G1
C871	-0.117698314668575	-0.215221169261909	G1
C872	0.0487756887010939	0.0663510836423531	G2M
C873	-0.123064610956559	-0.233607694398934	G1
C874	0.219457523882003	0.0445599110521154	S
C875	0.22951836683156	0.247245671750817	G2M
C876	-0.113225278051977	-0.132968049280118	G1
C877	-0.0907431182389827	-0.190366384314532	G1
C878	0.191143079846704	0.145380591582842	S
C879	-0.108441903200494	-0.179272675276126	G1
C880	-0.0765433582342992	-0.200126008769928	G1
C881	-0.0184949305198125	-0.195734665148904	G1
C882	0.0110842434833552	0.390295545932876	G2M
C883	-0.123108525420556	-0.186797547170348	G1
C884	0.220738972300566	-0.0623901055505344	S
C885	-0.0938282767098752	-0.146940841005819	G1
C886	0.129939155161063	0.149438243821082	G2M
C887	-0.0812593920638953	-0.239122562728427	G1
C888	-0.133220643183063	-0.218207984042322	G1
C889	0.0806854340722178	-0.132868414568078	S
C890	0.257656458387031	-0.11288743940148	S
C891	0.296981391785047	0.11750324343248	S
C892	0.25028006412249	0.120232039175565	S
C893	-0.080469598493253	-0.0459044271643371	G1
C894	-0.117662049406163	-0.237526153130933	G1
C895	-0.0763525198541994	-0.181705770132949	G1
C896	0.181093265031349	0.178297412961766	S
C897	0.0879586074071392	0.155290217385993	G2M
C898	-0.107095837495032	-0.219805792853293	G1
C899	0.0767291730775494	-0.0840331200417708	S
C900	0.363315875771131	-0.0465035272726499	S
C901	-0.00598075457342107	-0.187257930156646	G1
C902	-0.136221611944828	-0.189890479880799	G1
C903	-0.106930470660736	-0.170185646170032	G1
C904	-0.078847899710805	-0.21989600626743	G1
C905	0.380778454858737	-0.0445361718766153	S
C906	-0.0593955127240451	-0.179024152469741	G1
C907	0.0711220933812924	0.324295467507221	G2M
C908	-0.0923577003588204	-0.162395788533916	G1
C909	-0.108149077433032	-0.226359681790392	G1
C910	-0.138930234950125	-0.199587539483365	G1
C911	-0.0906459376000179	-0.177657147479546	G1
C912	-0.106809708011538	-0.173143914485526	G1
C913	-0.140087121830483	-0.178124408657778	G1
C914	-0.0719251388622529	-0.191744138848458	G1
C915	-0.0733952254552722	0.289804845047043	G2M
C916	-0.187426938239269	-0.227327424963692	G1
C917	-0.104438846874451	-0.144937506089813	G1
C918	0.0178770532841469	0.335801564171694	G2M
C919	-0.11757117863565	-0.197691239602223	G1
C920	-0.107241251717119	-0.23705560355451	G1
C921	-0.120399995509887	-0.17459201534786	G1
C922	-0.109519235968497	-0.169120326567808	G1
C923	0.212370711394942	-0.0423583301055799	S
C924	-0.108163204253779	-0.20568989471851	G1
C925	-0.130234041677593	-0.192032720663592	G1
C926	0.0912265146407279	0.327522395114711	G2M
C927	0.174017495112517	-0.1251192721965	S
C928	-0.0793289008022296	0.250018439665864	G2M
C929	-0.100439543669017	0.772048471378659	G2M
C930	-0.104521392752496	-0.239944011642771	G1
C931	-0.112446056136017	-0.249390969646167	G1
C932	-0.112673742713746	-0.221928633857613	G1
C933	-0.113776292830018	-0.186186320880281	G1
C934	-0.162123522190026	-0.215402441282467	G1
C935	-0.157730384593931	-0.230086273539862	G1
C936	-0.0245933825474458	-0.200380736013639	G1
C937	0.0623523311878551	-0.207525294295477	S
C938	0.0967013351915935	-0.129102251562538	S
C939	-0.0315187024697995	-0.0763112946948823	G1
C940	0.0675237713115414	-0.213888144979492	S
C941	-0.110987630394268	-0.192078660112805	G1
C942	-0.0848895521529586	-0.218985724448277	G1
C943	-0.145064751627458	-0.240326431984261	G1
C944	0.102588581268797	0.124186818622668	G2M
C945	-0.086336139956352	-0.261438817342411	G1
C946	-0.10121009349211	-0.162959779205817	G1
C947	-0.110545888394638	-0.200050531276705	G1
C948	-0.124993318183194	-0.173418906874003	G1
C949	-0.0631071781362402	-0.174046192411115	G1
C950	0.018755219205396	0.189081439349575	G2M
C951	-0.0929605802839031	-0.215003741598589	G1
C952	0.429391928269279	0.0127504505005705	S
C953	-0.0529890321311464	-0.181308174765005	G1
C954	-0.106514048831113	-0.215920499797625	G1
C955	-0.110843503364302	-0.213134986757339	G1
C956	-0.137643467010403	-0.258939627183446	G1
C957	-0.0999320217086209	-0.194287178729578	G1
C958	-0.12123153547033	-0.211237943437158	G1
C959	-0.0947100427324902	0.240232793350757	G2M
C960	0.329213342412311	0.0612808093273087	S
C961	0.00642759888027858	0.0709749406136529	G2M
C962	-0.0644299975453012	-0.228512972851474	G1
C963	-0.0878965742015037	-0.179450133699802	G1
C964	0.126395983320385	0.182755945471858	G2M
C965	-0.162930563766185	-0.256806708346449	G1
C966	-0.108198425749611	-0.140535616747413	G1
C967	-0.100797022044024	-0.198690154329182	G1
C968	0.0681346719187037	0.452738785955333	G2M
C969	-0.12036679877123	0.650723259393734	G2M
C970	0.168666986742382	-0.0507679908498979	S
C971	-0.103525491310669	-0.215486145982294	G1
C972	-0.104705275286883	-0.183200702314514	G1
C973	0.191216967246193	-0.0746033062739812	S
C974	-0.123845672444408	-0.211408549106947	G1
C975	-0.00487163680000471	0.186104100356141	G2M
C976	-0.00124675118814016	0.592263488007532	G2M
C977	0.318535607792448	-0.123410672837708	S
C978	0.267306045524593	0.0523033731697364	S
C979	-0.142213632602812	-0.189454301551973	G1
C980	0.132502305783508	0.323974449162194	G2M
C981	-0.0751562905191245	-0.14309270380677	G1
C982	0.373497426623289	0.230288158448476	S
C983	-0.106034925027924	-0.200215433096981	G1
C984	-0.137757943162342	-0.244249669668579	G1
C985	0.312581423905578	0.154937601829864	S
C986	-0.122406202524329	-0.258340014016158	G1
C987	-0.16840805339208	-0.209114606215829	G1
C988	-0.122153407446406	-0.177402951329644	G1
C989	-0.0918173351998459	-0.124424960087908	G1
C990	-0.170045776737003	-0.160655930857855	G1
C991	0.0579705434619797	0.462732564329703	G2M
C992	-0.119470595783904	-0.185625143544734	G1
C993	0.0326846020653498	0.451449686266519	G2M
C994	-0.039015174432927	-0.136465019711765	G1
C995	-0.102847652850027	-0.200807999322762	G1
C996	0.000609826704464661	-0.00902423208286662	S
C997	0.353368002871666	0.13589944535949	S
C998	-0.103897308757058	-0.207095595834088	G1
C999	-0.106778256188502	-0.185230302846456	G1
C1000	-0.0955330387767606	-0.121055905172301	G1
C1001	-0.139745463036114	-0.223769005386187	G1
C1002	-0.117011767303143	-0.181586613140217	G1
C1003	-0.15432754415039	-0.232336480865687	G1
C1004	-0.117738297756864	-0.192201543004648	G1
C1005	-0.12514211201387	-0.238437209394717	G1
C1006	0.145658676408928	-0.0521046173390619	S
C1007	-0.0487734674376233	-0.186899343435971	G1
C1008	-0.0791538614387613	-0.146753277921578	G1
C1009	-0.0822205701052991	-0.19300743069504	G1
C1010	-0.120299661433588	-0.217264416931517	G1
C1011	0.109304985576391	0.245725931912742	G2M
C1012	0.245951311098976	-0.0624124835075144	S
C1013	-0.153259779158092	-0.211164379354424	G1
C1014	0.360024611870271	0.0757682945457532	S
C1015	0.285802098458454	0.068436314406782	S
C1016	-0.141778179326555	-0.22525758308918	G1
C1017	0.205944556842225	0.164268986555606	S
C1018	0.0705427948629916	-0.00423010403995772	S
C1019	-0.094367647419809	0.643363379053723	G2M
C1020	0.26337158508513	-0.0676146807347966	S
C1021	0.32282454880292	0.495852320622914	G2M
C1022	-0.090981262486736	-0.197805943737183	G1
C1023	-0.150778315360139	-0.245795544584968	G1
C1024	-0.106773040924715	-0.159990399609227	G1
C1025	-0.117937781867648	-0.212280478740447	G1
C1026	0.210980489658691	-0.00476823787807318	S
C1027	0.000379890858729914	-0.0348701530968772	S
C1028	-0.133788419021022	-0.258923852791611	G1
C1029	0.166759648224267	-0.0116171882170123	S
C1030	-0.125941291890773	-0.239123979237971	G1
C1031	-0.135329767478368	-0.293592202016173	G1
C1032	-0.105994082576731	-0.132066755820641	G1
C1033	-0.111497512026469	-0.199194802555454	G1
C1034	-0.14974440593163	-0.235649747051619	G1
C1035	-0.0857305924731043	-0.103754595717597	G1
C1036	-0.104857448288532	-0.126658472174192	G1
C1037	-0.124945445816402	-0.210983073039717	G1
C1038	-0.108715122072612	-0.153880637289612	G1
C1039	0.0439015736283043	0.135124899861338	G2M
C1040	-0.114300393844682	-0.122956867599419	G1
C1041	-0.203238448304902	-0.211635815460419	G1
C1042	-0.147818036226561	-0.127400908093337	G1
C1043	-0.0137310737754334	0.3648006840512	G2M
C1044	-0.0966520167322885	-0.185819412400937	G1
C1045	0.0882100845938528	-0.227082186042838	S
C1046	-0.150162690926829	-0.270331886262394	G1
C1047	-0.0924964781546773	-0.182540707270413	G1
C1048	-0.170462074584445	-0.212831144537856	G1
C1049	-0.106249081344744	-0.206323086147577	G1
C1050	-0.129520621954036	-0.214321522504209	G1
C1051	-0.0488826751342819	0.241127565796796	G2M
C1052	-0.110358356433337	-0.177589433204985	G1
C1053	0.193153336476195	-0.015541464873141	S
C1054	0.0312439834082224	0.160134713076734	G2M
C1055	-0.116635109566039	-0.179772499849458	G1
C1056	-0.169268101672481	-0.270382862386187	G1
C1057	0.3604441524572	0.0466172379391317	S
C1058	-0.108741535840014	-0.190533408675189	G1
C1059	-0.133305042854824	-0.27085199814444	G1
C1060	-0.105207857642274	-0.17774564937466	G1
C1061	-0.00339759428880285	0.121040122921379	G2M
C1062	-0.101929111245635	-0.172363236967706	G1
C1063	-0.134748573858959	-0.184554645161055	G1
C1064	-0.0726225125870667	-0.204286249586243	G1
C1065	0.305675368934757	0.0988879060528417	S
C1066	-0.0722956695764238	-0.216293396084218	G1
C1067	0.2673753187304	-0.0903642937515781	S
C1068	-0.125519523301022	0.0930926976994425	G2M
C1069	-0.131368389146581	-0.182028833189796	G1
C1070	0.0847229963131366	-0.227694312172099	S
C1071	-0.0796240631604948	-0.184625399224873	G1
C1072	0.285953477684559	-0.0234775974050096	S
C1073	-0.107893651664376	-0.191853774263534	G1
C1074	-0.0942357195434939	-0.158846167106247	G1
C1075	0.307475248585623	0.324085517487231	G2M
C1076	0.169277081137607	0.177610342275233	G2M
C1077	-0.0460661466821809	-0.157299974360609	G1
C1078	-0.156440902577299	-0.20871183290338	G1
C1079	-0.181789413189632	-0.205556027476109	G1
C1080	0.134947981028018	0.0145239376128278	S
C1081	0.253986765047998	-0.127866489447109	S
C1082	-0.115220813584802	-0.180620724105653	G1
C1083	-0.157005980381794	-0.197346652270849	G1
C1084	-0.151392731304296	-0.244524652399999	G1
C1085	-0.12679814948746	-0.221000822785941	G1
C1086	-0.146302755021846	-0.236095077145606	G1
C1087	-0.143609120669464	-0.158052571168822	G1
C1088	-0.152386605062095	-0.212011775249507	G1
C1089	-0.0838994823621882	-0.17129413571993	G1
C1090	-0.0950610783328282	-0.15247801713557	G1
C1091	0.0251544521829941	0.289418716324278	G2M
C1092	0.264323828484548	0.109781729869351	S
C1093	-0.0815266827578886	-0.176284580083518	G1
C1094	-0.143736256964009	-0.235825618429831	G1
C1095	0.0147144198835659	0.219144457824877	G2M
C1096	0.0469692774656388	0.193797659992963	G2M
C1097	0.108985181419351	0.329971316816297	G2M
C1098	-0.0894027938883268	-0.165190408372946	G1
C1099	-0.10350085863152	-0.243582390672463	G1
C1100	0.0362940613330386	-0.175817463162319	S
C1101	0.0851797838356087	0.266283789741121	G2M
C1102	-0.0922606767552748	-0.192134197146618	G1
C1103	-0.136185614856148	-0.234297478619776	G1
C1104	-0.0602032224971915	0.0433120990362284	G2M
C1105	-0.102496387171782	-0.216688510419891	G1
C1106	0.192675437623681	0.146026783831446	S
C1107	-0.141746074228689	-0.243471526042395	G1
C1108	-0.120706372141799	-0.0546277662226628	G1
C1109	0.230567885003425	0.0168343685805186	S
C1110	-0.125276232843693	-0.155333629176863	G1
C1111	-0.0928867991105017	-0.184410217766326	G1
C1112	0.138682075255157	0.126741981680961	S
C1113	-0.132754464104433	-0.129137403163588	G1
C1114	0.134200517894664	0.071823442872515	S
C1115	-0.0480623075676394	-0.18963249029965	G1
C1116	0.0210664957370005	0.218395553841694	G2M
C1117	-0.0860312356726947	-0.20030233048379	G1
C1118	-0.131637149943216	-0.202469554674828	G1
C1119	-0.0927442448307554	-0.170881159405136	G1
C1120	-0.127460618827342	0.459795166661666	G2M
C1121	-0.113216442228743	-0.199488368512164	G1
C1122	-0.111620078654539	-0.160414565620192	G1
C1123	-0.142027526629014	-0.252616902665533	G1
C1124	-0.0990569536285746	-0.225608117966521	G1
C1125	0.303698682078452	0.165758504912098	S
C1126	-0.141447242551775	-0.173589693298167	G1
C1127	-0.0776502426864647	-0.208006683582679	G1
C1128	-0.0941609636051671	-0.188718703314857	G1
C1129	-0.0911468167907966	-0.205606933186373	G1
C1130	-0.0437825705351615	0.556792596115623	G2M
C1131	-0.109850514676137	-0.210038464158926	G1
C1132	-0.0626817869369126	-0.157276739408027	G1
C1133	-0.120562652171601	-0.204885281079861	G1
C1134	-0.174625653147578	-0.193038454924059	G1
C1135	0.441884479899751	-0.148302495308563	S
C1136	-0.0979397310196082	-0.134251638060623	G1
C1137	-0.1480219634426	-0.225424670047594	G1
C1138	-0.161535450374182	-0.214561592397355	G1
C1139	0.0519169907222891	0.197296019772258	G2M
C1140	-0.069132549379254	-0.179457391500058	G1
C1141	0.0645109707823889	0.168143493032679	G2M
C1142	0.0385951021929029	0.221428674223365	G2M
C1143	0.121608272469484	-0.159577613832754	S
C1144	-0.110866783573747	-0.166223446951445	G1
C1145	0.221043888557159	0.178105975323883	S
C1146	-0.14452089519861	-0.213048675987206	G1
C1147	-0.0991133121579079	0.281048799831622	G2M
C1148	0.163887335661537	-0.0170757542312052	S
C1149	0.0565743745549879	0.139154279580324	G2M
C1150	-0.102626901852839	-0.147061830601236	G1
C1151	-0.0981362272172529	-0.20234032686825	G1
C1152	-0.152910230753368	-0.293852114313263	G1
C1153	-0.110783948630747	-0.177954348563096	G1
C1154	0.255340082830599	0.132597299093596	S
C1155	0.231376460586865	0.234025396160042	G2M
C1156	-0.118988011035848	-0.22755463825805	G1
C1157	-0.0800993567433743	-0.132172914888443	G1
C1158	-0.0579235525094683	-0.179364491336298	G1
C1159	-0.116948558998186	-0.196622562409376	G1
C1160	-0.027325005458639	-0.200675706489846	G1
