Gene	GM12878	GM18502

C11orf91	7.64650084656717	1.95266285018818

C11orf94	15.2880789317183	11.9549457063478

C11orf95	512.459925106968	1584.75314813504

C11orf96	15.29875918366	26.3169689221496

C11orf97	6.11523157268733	0

C11orf98	1798.92365243391	3368.41914398269

C11orf98P1	0	1.79324185595218

C12orf10	999.840362134378	2007.83313138112

C12orf29	631.245937927033	837.123150705318

C12orf4	1443.82991669806	495.852446153573

C12orf40	20.6712347295287	11.4259262084017

C12orf42	87.6805724911642	18.3833053143095

C12orf43	1173.28323235513	1229.96024275067

C12orf45	3028.10406403346	3001.38186246093

C12orf49	2692.98416061528	3842.55402416358

C12orf50	181.122885593957	112.659872063682

C12orf54	40.5050649355726	4.09618521308363

C12orf56	17.8951091677075	118.188833012033

C12orf57	2990.93292550762	2408.11499012739

C12orf60	206.676557902508	156.677343162607

C12orf65	1160.90002601315	963.217122226989

C12orf66	548.01600957116	345.687356430422

C12orf71	6.11523157268733	12.1030411827689

C12orf73	263.61528338839	379.169531027881

C12orf75	2638.72242972981	1050.12722238783

C12orf76	753.076736777601	770.498680019086

C13orf42	45.570690391587	13900.4755305858

C13orf46	24.4609262907493	21.67779306382

C14orf119	1578.34116800928	3302.75619642918

C14orf132	145.343634926367	2002.60416305835

C14orf177	6.11523157268733	0.602721738225803

C14orf178	23.6656251366424	8.35586805688913

C14orf180	9.34740358665757	11.405584270535

C14orf28	98.0863453213384	136.951388655469

C14orf39	24.4609262907493	44.1914878863736

C14orf93	390.804893299878	307.841226757213

C15orf38-AP3S2	481.792145786494	1114.4805863351

C15orf39	6448.07116128914	2404.34541283551

C15orf40	1641.52584120033	779.226682223669

C15orf41	618.914472559388	532.910750882207

C15orf48	0	2.39282422543549

C15orf53	277.157316940548	118.526798729404

C15orf61	286.798948779094	133.700701436037

C15orf62	130.692744778828	81.7847244313527

C15orf65	18.345694718062	23.910459870364

C16orf45	101.75326443589	1307.96862578186

C16orf46	7.27171970678767	24.3656306799456

C16orf54	464.624941805731	103.532721120591

C16orf58	2108.98307391226	1393.38735304106

C16orf70	855.297981540054	1072.89338115607

C16orf71	36.2995498578725	32.9661369750548

C16orf72	6110.6995134165	5219.79378362154

C16orf74	59.6000956696254	180.550898713323

C16orf78	3.05761578634367	1.19618795748575

C16orf86	82.6660581406343	57.8584003480363

C16orf87	810.587887687691	1090.39974816501

C16orf89	25.1994505773196	206.133258338467

C16orf90	6.11523157268733	6.74457091063101

C16orf91	412.778131156395	501.509972381292

C16orf92	5.00886081894095	10.166164838386

C16orf95	95.8361205019208	70.5831196286903

C16orf96	27.518542077093	93.8463237948305

C17orf100	122.304631453747	75.7191077634858

C17orf107	26.668531003721	179.239203863664

C17orf113	22.5437889622487	113.019304679311

C17orf47	3.05761578634367	2.98873642658696

C17orf49	3700.77333312664	2065.1939471632

C17orf50	10.2344118110443	5.97747285317392

C17orf51	284.147757398303	951.268856944302

C17orf53	525.90991525111	706.537291245157

C17orf58	165.111252462558	981.863058570554

C17orf64	9.17284735903099	2.39098914126957

C17orf67	97.8437051629973	75.3161579499914

C17orf75	973.664131733185	1692.40793931715

C17orf78	0	1.79324185595218

C17orf80	1351.40860877387	2202.23764533419

C17orf97	46.8815575467399	138.548003932905

C17orf98	6.11523157268733	0.597747285317392

C17orf99	118.568585761497	13.5109739431109

C18orf21	554.508538701419	926.508292839705

C18orf25	1332.2129733076	1558.3785300737

C18orf32	1008.46948285097	807.429013031406

C18orf54	366.887583577398	1102.25927965643

C18orf63	12.2304631453747	14.9436821329348

C19orf12	1241.67340163635	611.604362709416

C19orf18	6.11523157268733	7.84094523317261

C19orf24	736.480918631679	824.293505854936

C19orf25	760.461334486373	1572.27677910324

C19orf33	0	242.29509934666

C19orf38	296.588731275335	5.37972556785653

C19orf44	277.043344312112	261.011635024347

C19orf47	887.322675709424	800.06597213257

C19orf48	3476.88765438855	6594.40011242128

C19orf53	3374.94092848663	3008.28886880536

C19orf54	1300.37054055764	867.336351798393

C19orf57	146.248998018319	196.328824454022

C19orf66	3109.9089874945	1191.3618558896

C19orf67	3.05761578634367	2.39098914126957

C19orf70	1086.84415277455	534.50512759606

C19orf71	48.9693098361185	83.6770751781996

C19orf73	16.7700961305117	69.5303653165475

C19orf81	0	168.564734459505

C19orf84	12.2304631453747	120.676030176621

C19orf85	12.2304631453747	25.7031332686479

C1D	869.101753118755	1125.18051738262

C1DP1	141.883349486657	107.051185375658

C1DP2	0	0.769031769925091

C1DP3	3.61379915549536	0

C1DP5	6.19749978303469	0

C1GALT1	753.683881429064	3284.20748607256

C1GALT1C1	580.009207240314	1075.3294954354

C1GALT1C1L	6.33395200273185	16.1391767035696

C1GALT1P1	9.31987281411733	2.98873642658696

C1GALT1P2	0	0.606056570330589

C1GALT1P3	12.2304631453747	0.597747285317392

C1orf100	15.2880789317183	5.37972556785653

C1orf105	18.7256034795152	3.73144579705581

C1orf109	889.900881801395	1568.89666943484

C1orf112	1282.18725415969	1661.17384503774

C1orf115	131.477478812778	365.595770307667

C1orf116	9.22933681068369	240.294408697592

C1orf122	565.015313753863	1249.39669449934

C1orf123	959.797786047417	1650.93990880764

C1orf127	76.6681870346742	14.4888783401864

C1orf131	982.202728676807	477.784989309331

C1orf141	30.0988304054148	11.3571984210304

C1orf146	7.88438641236049	2.73656298608826

C1orf158	49.9330795048214	50.6707761607916

C1orf159	400.63523201191	417.368840880114

C1orf162	58.0946999405296	38.9050897976683

C1orf167	101.572394231665	91.4759682921028

C1orf174	1001.36190207483	1141.37523915493

C1orf185	7.984355160495	1.98772371720847

C1orf189	3.05761578634367	0.597747285317392

C1orf194	9.17284735903099	1.32335809468974

C1orf198	254.057234534979	3043.27496780196

C1orf21	94.327462296781	1466.21620384096

C1orf210	4.95803712934035	370.411815403491

C1orf216	1167.54147326267	850.339141145103

C1orf226	18.345694718062	1574.66483330534

C1orf232	3.05761578634367	4.18423099722174

C1orf35	467.010992033609	1189.35182364596

C1orf43	6456.75176308273	4539.16138268849

C1orf50	652.013126755169	395.203845522934

C1orf52	673.557705224135	1283.39536638686

C1orf53	9.17284735903099	22.1166495567435

C1orf54	130.760437334722	352.634524817202

C1orf56	120.870851201599	171.870242277967

C1orf61	409.272131303063	233.938244409003

C1orf68	3.05761578634367	5.97747285317392

C1orf74	279.007140857512	414.100282810094

C1orf87	12.2666744891323	17.6569138469825

C1orf94	9.1740765205771	493.438771307331

C1QA	9.17284735903099	5.37972556785653

C1QB	15.7679105770692	2.98873642658696

C1QBP	11697.5974599712	15240.548742248

C1QBPP1	12.2985042694682	1.19572769207606

C1QBPP2	8.79518594518076	4.55637650211465

C1QC	4.03643198233114	3.58648371190435

C1QL1	0	172.748965456726

C1QL1P1	3.05761578634367	1.19549457063478

C1QL2	6.11523157268733	31.1671172938427

C1QL3	110.074168308372	83.2347457735484

C1QL4	21.4033105044057	2.39098914126957

C1QTNF1	27.5808776901292	71.7371317332186

C1QTNF12	30.5761548058209	46.6242882547566

C1QTNF2	28.3221782918335	67.193821986761

C1QTNF3	94.7860863190378	24.978636062468

C1QTNF3-AMACR	0	15.306291775385

C1QTNF4	27.518542077093	114.812456275423

C1QTNF5	5.53589899441722	48.4526633051506

C1QTNF6	251.161736595243	213.090949468457

C1QTNF7	31.5731485276582	19.8270108586886

C1QTNF8	13.8579036085824	4.41632311767021

C1QTNF9	27.5837732522788	6.24248710085581

C1QTNF9B	58.8607488844086	37.4407589832093

C1R	326.86026499321	437.040910262723

C1RL	611.159808554379	588.345184371243

C1S	109.14979296146	732.791753135934

C2	108.428749064341	40.1708077193821

C20orf141	0	2.98873642658696

C20orf144	43.7755641634247	34.0320775923117

C20orf173	6.11523157268733	1.19549457063478

C20orf194	132.681396682956	469.989493790997

C20orf202	9.17284735903099	4.78197828253914

C20orf203	38.8270362191799	7.23595444625174

C20orf204	633.085904090702	28.0947135819826

C20orf27	1163.99246192807	3333.53618568243

C20orf96	362.365614438659	547.342323787897

C21orf58	645.401598276121	575.144490882236

C21orf62	6.11523157268733	0.597747285317392

C21orf91	2339.18476867888	1469.64889972904

C22orf15	35.2343896496944	190.083636730931

C22orf23	103.958936735685	200.246760828876

C22orf31	0	0.597747285317392

C22orf39	1075.11799748889	1100.09654868453

C22orf42	14.709208053432	17.7009624421849

C22orf46	1302.14011734829	889.898760633711

C2CD2	1619.84943362674	1187.81506797717

C2CD2L	795.595944960112	193.570609865765

C2CD3	1783.31133475136	1773.62545895848

C2CD4A	46.3996528378858	11.0158972738072

C2CD4B	10.2233585299767	7.78748929119396

C2CD4C	24.4883317010423	158.423920083489

C2CD4D	12.2304631453747	40.1302069305215

C2CD5	2351.25270425713	3203.92098592224

C2CD6	24.4745387962301	8.96736412751611

C2orf15	52.7359836656995	200.009409727812

C2orf16	110.103353251053	71.9703428365852

C2orf27A	134.807867561037	79.5843915687134

C2orf27AP1	0	0.687084203591788

C2orf27AP2	0	1.19549457063478

C2orf40	6.20555965824749	98.0305547920523

C2orf42	660.445009850231	203.234077007913

C2orf49	688.266099951768	1090.45871234822

C2orf50	42.711801285661	45.2397238267868

C2orf66	24.9647204710178	6.60721994166349

C2orf68	1013.62736269049	1582.57579925326

C2orf69	827.342016948567	1579.380892615

C2orf69P1	6.11523157268733	0.597747285317392

C2orf69P3	3.05761578634367	0

C2orf70	21.4033105044057	2.39098914126957

C2orf72	6.11523157268733	102.242041272243

C2orf73	10.1837929817014	12.8612603020499

C2orf74	313.673260382852	359.930377725674

C2orf76	302.703965905639	118.17398616496

C2orf78	42.8378912454582	38.2558262603131

C2orf80	15.608232707859	16.1453777339075

C2orf81	83.0275600550537	83.1969083703878

C2orf83	70.6297352519978	15.0690369116333

C2orf88	200.185423045048	53.6914209352161

C2orf91	188.044428795197	62.2691793596352

C2orf92	262.947212684768	75.2262657244889

C3	160.710419946042	533.587074439168

C3AR1	12.2304631453747	3.09746546229162

C3orf14	13.0240092280202	417.825352436857

C3orf18	125.041961986471	383.520329088134

C3orf20	85.6132420176226	9.57339738570257

C3orf22	15.2880789317183	4.19379913801782

C3orf30	0	3.58648371190435

C3orf33	85.1269863215046	175.566303228974

C3orf38	1339.11243440764	1139.09936358812

C3orf49	41.5725550469799	10.3132005088702

C3orf52	536.251337499445	828.225794739859

C3orf56	6.11523157268733	2.39098914126957

C3orf58	549.659982562924	1179.30816532045

C3orf62	828.882297016169	248.05104825139

C3orf67	122.579024952029	307.806037972274

C3orf70	92.3436964626802	172.332235775063

C3orf80	22.8337396096519	35.1245641665096

C3orf85	12.2304662029904	2.39098914126957

C3orf86	24.696188422198	1.19549457063478

C3P1	27.518542077093	9.56395656507827

C4A	85.940483347156	37.1197435856078

C4B	152.229272545429	46.1195337101106

C4B_2	88.6757897382297	0

C4BPA	9.66522745956906	1.9255687589866

C4BPAP1	0	3.58648371190435

C4BPAP2	0	4.649651977252

C4BPB	170.151224522125	34.1704285924876

C4orf17	6.11523157268733	12.1955921881965

C4orf19	30.0702141792704	46.1609904730838

C4orf3	1685.03739552868	2177.20105587917

C4orf33	652.221573596171	149.200534816198

C4orf36	24.7273730456029	12.364800098735

C4orf45	6.11523157268733	6.57522013849131

C4orf46	941.231701441091	2151.97165466881

C4orf47	6.11523157268733	33.4738485755212

C4orf48	45.864236795155	232.523693988465

C4orf50	136.500438298109	108.834581138326

C4orf51	12.2304631453747	9.45333685471015

C4orf54	54.1446394889311	22.1175443844296

C5	148.297839089201	24.6714435708396

C5AR1	721.405032120302	235.746559658249

C5AR2	307.685467178523	90.4098459596712

C5orf15	1791.76285079739	2216.3394679612

C5orf22	1767.46604509159	1947.19636997032

C5orf24	887.222385911632	1074.53598531639

C5orf30	746.058248810239	1084.31357556575

C5orf34	275.18542077093	539.168051356287

C5orf38	21.5941424208629	136.884128337683

C5orf46	18.345694718062	7.1729674238087

C5orf47	3.05761578634367	27.4963751246

C5orf49	6.11523157268733	28.4575563458741

C5orf51	1733.66815085686	2378.52858145798

C5orf52	6.11523157268733	0.597747285317392

C5orf58	31.1375819860461	16.7430138382298

C5orf60	35.1662109328905	29.357258661106

C5orf63	488.821757360087	33.955754230186

C5orf67	6.11523157268733	0.597747285317392

C6	3.05761578634367	5.9774734509212

C6orf10	15.2880789317183	2.98873642658696

C6orf106	8592.4712348387	7450.32216419597

C6orf118	3.09628239557777	17.9324185595218

C6orf120	851.926999884615	1790.36243853786

C6orf132	68.1134061306947	3093.38254407954

C6orf136	496.10916875109	469.74212683642

C6orf141	47.7981329157805	195.181570480301

C6orf15	6.11523157268733	1.19549457063478

C6orf163	138.00554049609	51.2494953567755

C6orf201	6.49824075654788	12.314821252715

C6orf203	509.370075935005	501.727272647418

C6orf222	48.9218525814986	11.9549457063478

C6orf223	408.392822155226	220.251685787314

C6orf226	134.535094599121	78.9026416618957

C6orf47	1067.10790943394	878.912874457857

C6orf48	2485.47161692301	2356.55264220995

C6orf52	52.0191439902859	19.7256604154739

C6orf58	12.2304631453747	2.98873642658696

C6orf62	9099.17767489667	6819.34823825686

C6orf89	2620.89218788101	892.635635643882

C7	37.6894686115654	15.6101285137537

C7orf25	114.548909513675	153.825129824997

C7orf26	996.782746348035	1020.95236332211

C7orf31	386.010967582638	68.1431905261827

C7orf33	3.05761578634367	13.1504402769826

C7orf43	901.804210633789	747.541673693091

C7orf50	3042.0826058729	2404.48823677862

C7orf55-LUC7L2	1264.24662932338	1334.80124319293

C7orf57	6.11523157268733	12.5526929916652

C7orf61	28.6007484932799	8.25058264329519

C7orf77	3.05761578634367	0.597747285317392

C8A	9.17284735903099	1.79324185595218

C8B	6.11523157268733	7.1729674238087

C8G	3.05761578634367	10.1617038503957

C8orf33	1785.26994252277	3149.24443561851

C8orf34	74.4646886997036	192.480315230862

C8orf37	213.046546964898	172.778140903975

C8orf44	172.367078682488	130.769110845421

C8orf48	0	26.6398205994115

C8orf58	169.717110348011	668.472428505579

C8orf59	2059.49558687121	2333.78225378192

C8orf74	27.8004787135202	16.7690158451411

C8orf76	818.497508603136	764.70165810514

C8orf82	412.876693401268	619.603525073792

C8orf86	28.3582214667229	10.2663311442285

C8orf88	449.409606611185	377.883585338032

C8orf89	27.518542077093	2.98873642658696

C9	12.2304631453747	6.17572769529514

C9orf116	19.1407268019797	248.065123406718

C9orf129	187.921206879008	216.094942796755

C9orf131	103.586586400455	27.3355607814419

C9orf135	3.05761578634367	453.685405186629

C9orf152	6.14402514054733	15.9373288025163

C9orf153	32.6395409549981	16.4547322774669

C9orf16	1275.1294819447	1255.24983292843

C9orf24	15.2880789317183	26.3008811517125

C9orf3	380.155520220006	406.443990081818

C9orf40	453.514529187131	646.164815428101

C9orf43	34.0034699745071	22.7143968420609

C9orf50	15.2880789317183	1.19549457063478

C9orf57	3.05761578634367	1.79324185595218

C9orf64	760.589054155385	7.0606046823566

C9orf66	41.1497204175022	11.4295061168934

C9orf72	180.803988497904	1139.76802641588

C9orf78	2441.22898666015	2568.27510485917

C9orf84	18.345694718062	10.7594511357131

C9orf85	731.962322043152	480.772261255069

C9orf92	3.05761578634367	0

CA1	17.9314214127861	1.95083972096796

CA10	30.346934523166	46.7035351988548

CA11	117.927446537722	2824.76489046009

CA12	15.7012637257743	303.821583681762

CA13	203.133906408745	79.3961663282925

CA14	99.4268316006135	1941.88175522101

CA15P1	7.34664352401623	0.853660830580327

CA15P2	10.9990511940458	6.60274341224375

CA2	128.419863026434	316.208313335153

CA3	21.4033105044057	41.8423105699647

CA4	27.518542077093	96.9601089535059

CA5A	220.218729047377	41.3679425085678

CA5AP1	1.52880789317183	0

CA5B	374.826083673945	454.689902762681

CA5BP1	396.747088279984	913.27034714213

CA6	18.6221826831579	6.13161514113329

CA7	6.11523157268733	73.5229160940392

CA8	28.8611962059606	303.712583268789

CA9	3.11957225502235	32.3889402414066

CAAP1	963.148969640639	2021.7891604565

CAB39	5892.11927811339	3900.8987839813

CAB39L	308.819188305479	190.337484461576

CAB39P1	9.23517379921982	4.78646736465187

CABCOCO1	6.13662876796016	7.77071470912609

CABIN1	3525.43099859663	4319.29722662795

CABLES1	1735.92577204886	1179.26217643756

CABLES2	1053.2345770961	502.36182801507

CABP1	63.4154803762986	244.556429928777

CABP2	0	4.44432100276719

CABP4	50.3221274798599	11.8474970453283

CABP5	9.17284735903099	18.388390948213

CABP7	46.3058451855608	21.8642806528825

CABS1	6.15820024733282	5.37972556785653

CABYR	63.0026900146791	405.194293580592

CABYRP1	0	1.79898560961679

CACFD1	156.867492236365	1017.36889644075

CACHD1	15.2880789317183	3419.01225543645

CACNA1A	1970.20275497922	886.489679947626

CACNA1B	46.3409099233986	305.534190624419

CACNA1C	125.398984493763	191.366521954679

CACNA1D	515.841018297812	103.702535146877

CACNA1E	3230.36891959534	110.113493135869

CACNA1F	79.5867332822076	81.3373129792817

CACNA1G	45.7453933847714	316.919881865299

CACNA1H	41.9588083611897	2822.76469474578

CACNA1I	53.9234148715576	272.168127241639

CACNA1S	36.7004063450779	30.485111551187

CACNA2D1	36.691389436124	959.389298646385

CACNA2D2	52.2854225762712	1585.50431981382

CACNA2D3	3.05761578634367	242.685397838861

CACNA2D4	70.3251630859043	27.9047465059723

CACNB1	504.673611720955	416.316409949253

CACNB2	275.687912406873	185.42207224803

CACNB3	184.365169143332	308.020960399699

CACNB4	773.956659899779	226.926870790813

CACNG1	6.11523157268733	5.97747285317392

CACNG2	12.2767554483799	5.42048774848418

CACNG3	7.6816236791049	4.08768166020271

CACNG4	21.4033105044057	395.110955594796

CACNG5	3.05761578634367	34.9926024870665

CACNG6	18.345694718062	84.8801145150696

CACNG7	31.9178885923368	2825.46571687377

CACNG8	147.79070905011	958.518156098698

CACTIN	1421.39544055779	2194.01492966934

CACUL1	2014.91781745724	2813.1176369621

CACYBP	4613.69228290537	9165.69653571606

CACYBPP1	0	1.80588421103664

CACYBPP2	0	15.5844947191702

CAD	7910.78225907316	12097.1519959943

CADM1	211.464243025928	1328.55455811289

CADM2	52.3575211565132	328.421064456922

CADM3	83.5735187570159	383.90914456932

CADM4	52.0668183356266	1722.61816841073

CADPS	46.9613276849898	800.929894490797

CADPS2	82.6987043043851	1682.04877682402

CAGE1	31.5555886401972	7.90369315670151

CALB1	85.1292306114918	8811.15117780595

CALB2	12.2304631453747	126.12467720197

CALCA	6.77822357648759	46.3393218004381

CALCB	39.8046599450107	302.402416858939

CALCOCO1	1319.80820771671	813.202878215519

CALCOCO2	4358.08135148472	936.642695180591

CALCP	3.05761578634367	0

CALCR	18.369880458932	58.6023398824184

CALCRL	242.486036159761	112.751980138371

CALD1	105.520002475402	15013.8863973453

CALHM1	40.6848282828833	52.7460770282665

CALHM2	856.765377220157	172.118446078744

CALHM3	6.11523157268733	14.9760489529402

CALHM4	9.17284735903099	1.80316386314116

CALHM5	73.6479047370818	91.0317368555898

CALHM6	12.9816857103056	22.1904641735128

CALM1	7762.78074576027	15072.3995443666

CALM1P1	3.37736289958477	1.84624231449941

CALM1P2	6.15538724080938	0

CALM2	12899.7575374099	23138.9918624259

CALM2P1	6.71276308011775	0

CALM2P2	28.3950687945641	13.9820274958107

CALM2P3	0	3.06032025048743

CALM2P4	3.15722679343117	1.79502553385156

CALM3	18950.429268091	19381.0723952039

CALML3	18.3475048266075	2.98873642658696

CALML4	222.647637875733	200.309110054966

CALML5	12.2304631453747	1.19549457063478

CALML6	15.2942767189172	24.5076386980131

CALN1	74.1914265192623	1051.63762935629

CALR	61084.2345938772	40827.0366091943

CALR3	6.11523157268733	11.3571984210304

CALR4P	32.1896433681955	12.3428645666057

CALU	4414.15220024819	11500.9279871444

CALY	12.2304631453747	34.7734348584212

CAMK1	66.4986822915424	272.065135982126

CAMK1D	2211.24406462232	421.237935922033

CAMK1G	30.5761578634366	30.4058771597817

CAMK2A	38.156525538161	22.5033914525966

CAMK2B	72.2462172202272	25.002571657014

CAMK2D	3062.59396704581	798.753228834173

CAMK2G	1430.95254460792	2305.4651997287

CAMK2N1	46.0307453780319	160.465053716135

CAMK2N2	15.8056629591832	372.599871732385

CAMK4	3489.88552405922	402.663453691208

CAMKK1	117.811232676915	556.517875524175

CAMKK2	2716.62539820841	2196.45510205499

CAMKMT	306.923518497414	657.291270844306

CAMKV	18.345694718062	3998.91656132738

CAMLG	1193.52786547254	1965.95090324744

CAMP	82.555626231279	1.79324185595218

CAMSAP1	1409.61622646539	3276.25287022688

CAMSAP2	1938.88549220149	2270.14310100555

CAMSAP3	139.584728724573	1436.37427733498

CAMTA1	899.300744902099	1561.42614102141

CAMTA2	2082.72985274557	493.443350051537

CAND1	10310.3593608447	13821.5963684373

CAND2	40.8891870915794	774.615304602844

CANT1	2180.2455552327	1682.39803996508

CANX	36831.0507856425	28143.0834644617

CAP1	22792.8581889044	13649.0370825401

CAP1P2	173.837434134672	5.65062403981508

CAP2	9.17284735903099	691.535780648852

CAP2P1	3.05761578634367	14.4037662997246

CAPG	2427.74693741449	2313.28199358056

CAPN1	8864.0889469545	7498.60394530044

CAPN10	917.481083758435	1438.53415765009

CAPN11	39.7490052224676	223.447146537308

CAPN12	359.7704049453	561.198344960468

CAPN13	43.152519909873	274.963751843748

CAPN14	80.8546715117202	7.88595381051515

CAPN15	2544.33026828299	3635.48435764233

CAPN2	1657.40026993855	1572.85361778627

CAPN3	176.230079639802	29.3710791760898

CAPN5	46.0316626627678	2149.15476221829

CAPN6	24.4680199593736	1942.40333694949

CAPN7	1429.0843474777	894.44720921358

CAPN8	64.210460480748	13.099697509932

CAPN9	9.17284735903099	11.9549451086006

CAPNS1	10651.0184654824	6332.73186515446

CAPNS1P1	9.17818595619395	0

CAPNS2	0	1.19549457063478

CAPRIN1	18663.6202414103	19108.1561370239

CAPRIN2	928.203787637711	2620.60007012042

CAPS	386.574706320398	123.532098984221

CAPS2	288.932546959573	283.036508853892

CAPSL	3.05761578634367	1.79324185595218

CAPZA1	13512.5661132976	6498.74842565105

CAPZA2	3274.90317913667	4719.63078692793

CAPZA3	0	1.20033273716214

CAPZB	11178.6433148724	11076.5847014734

CARD10	40.9974328056475	1608.02776449235

CARD11	2912.67655779643	2942.70988561752

CARD14	154.942787308793	90.3277124939321

CARD16	380.16827353545	0

CARD17	10.5329360131124	0

CARD18	14.3583986214174	4.42522895447415

CARD19	314.846290218356	518.542734652123

CARD6	134.671681353913	43.269046666661

CARD8	3065.84434410417	845.715613115209

CARD9	232.926840700431	77.1943797442553

CARF	490.411949947786	183.009261744362

CARHSP1	1520.66309573818	9923.20909558915

CARM1	5646.59560462884	7739.14013201549

CARM1P1	20.8328633576107	5.20491317877089

CARMIL1	1073.43377710053	2654.40834754263

CARMIL2	2711.66329445008	1637.31210515761

CARMIL3	124.142665204239	536.286458141857

CARNMT1	618.754965916661	1895.57998270954

CARNS1	87.7491058913993	65.8165596396287

CARS	3809.39673001194	5279.1354914671

CARS2	2857.10566590542	1639.28059516042

CARSP1	0	1.19549457063478

CARSP2	3.05761578634367	0

CARTPT	6.11523157268733	0.597747285317392

CASC1	12.0761483342537	13.95799387071

CASC10	71.2676853825079	749.858592979501

CASC3	4530.52386460627	7442.23176527245

CASC4	3889.92556058216	2614.14625305333

CASC4P1	59.7587981593998	0.651662297211165

CASD1	577.889383618953	1274.52004517958

CASK	1150.63120990928	5555.24020121241

CASKIN1	37.2922629176089	246.551082732517

CASKIN2	242.274987287725	1392.07917952065

CASKP1	0	0.597747285317392

CASP1	1700.63178335226	6.82074483593543

CASP10	555.586082253531	401.479932596445

CASP12	6.11523157268733	1.19549457063478

CASP14	28.5237699582429	16.0852144696403

CASP16P	42.5815285074681	10.498626498754

CASP17P	135.132996078062	28.23862183867

CASP1P2	0	0.597747285317392

CASP2	3005.35720351877	1623.30133438584

CASP3	4170.58793563037	5395.86370687081

CASP3P1	0	0.598784974604703

CASP4	2408.67778328283	27.5371187750618

CASP5	25.1927452259002	0.597747285317392

CASP6	649.184874959422	1002.71276183491

CASP7	1507.50404690896	322.926593526934

CASP8	905.390454555818	544.760354986716

CASP8AP2	1330.34274286288	1651.70890351723

CASP9	364.608534613963	904.77960816976

CASQ1	70.6304323883971	119.57946875918

CASQ2	17.2041491523095	7.17528608552845

CASR	299.273944746981	59.0217923029658

CASS4	82.4403785770601	33.938296422971

CAST	5352.51242743677	2065.3823846039

CASTOR1	162.05363973383	230.730452730261

CASTOR2	24.8886897968746	227.867628780589

CASTOR3	256.441887432444	375.936937618776

CASZ1	1446.56000068137	264.433488374424

CAT	2806.89128880587	141.666106620222

CATIP	52.7645815461491	20.0144231628015

CATSPER1	6.11523157268733	3.58648371190435

CATSPER2	295.697696170958	78.3848113953834

CATSPER2P1	135.380968718334	32.6677230000585

CATSPER3	28.6583753780051	18.980652706693

CATSPER4	9.17284735903099	46.3479723991512

CATSPERB	66.1701475905314	39.9242268024849

CATSPERD	12.2304631453747	10.1711883065718

CATSPERE	18.865367097109	31.0828588365044

CATSPERG	153.404638399394	36.8139283037248

CATSPERZ	15.2880789317183	8.96620927976088

CAV1	857.71392301986	740.144420130633

CAV2	367.435642861406	209.363245569408

CAV3	6.80789468007826	10.7594511357131

CAVIN1	84.3023167677699	3589.27563166879

CAVIN2	50.4990869934946	9.56395656507827

CAVIN3	119.247015667403	435.757771594126

CAVIN4	24.6615242320282	312.625899684514

CBARP	60.3841845466438	525.171121422907

CBFA2T2	820.195280344662	1099.95518384254

CBFA2T3	1342.36355752425	83.7209169528412

CBFB	2878.30192689924	1847.27579684133

CBL	3879.86069356647	6752.72232042445

CBLB	2215.56581496414	1237.74235291404

CBLC	15.2880789317183	517.051401799544

CBLL1	1730.21283710042	1731.30377359586

CBLL2	0	1.19549457063478

CBLN1	12.3900401132639	203.831824293231

CBLN2	59.0251385395456	9.56927591817031

CBLN3	559.163813773211	40.8783020040311

CBLN4	3.05761578634367	5.44508325603313

CBR1	778.750218703125	6256.22687811381

CBR3	3.0857519668096	65.8293663752166

CBR4	1246.81155373881	1498.17898852376

CBS	151.365242303677	19515.2848286886

CBSL	14.8526775013588	3659.84544424741

CBWD1	4758.03881097811	2584.95395291731

CBWD2	1444.81362813692	852.416685955887

CBWD3	2139.94032994969	1168.04353165304

CBWD4P	244.855410151141	575.404649030972

CBWD5	3326.73720589441	983.780138122594

CBWD6	339.270268279943	235.659384791906

CBX1	3503.36963413792	9801.05962851593

CBX1P1	8.95764012952498	3.33384223528124

CBX1P2	0	1.58070802667929

CBX1P3	3.12383457142851	0

CBX1P4	0	1.86409642816456

CBX2	297.559083990826	7960.71035626113

CBX3	10610.0491780301	12626.3207305165

